title;author;publicationyear;isbn;europrice;stock
A Time of Gifts;Ceasar Kihn;2015;747-4-4794-4503-3;27.40;0
La progéniture du mal;Noa Breton;2018;754-6-9860-9498-8;28.61;6
Die Lehre der Sainte-Victoire;Ariane Schonberg;2012;796-1-0881-6494-4;64.51;3
Le Désir des femmes fortes;Hubert Adrien;1949;728-6-9821-9437-3;83.58;0
Der gute Mensch von Sezuan;Graf Rieke von der Hehl;1988;006-9-2135-9227-4;78.17;9
Le Couloir de tous les mépris;Barbier Sacha;2015;044-2-1439-2495-4;39.13;9
To a God Unknown;Clovis Heidenreich;1998;067-0-9003-1828-4;43.10;6
L'Odyssée invisible;Mélissa Riviere;1984;186-1-9783-2380-8;91.62;5
Die Buddenbrooks;Prof. Said Huber;1987;639-3-8639-7959-4;46.64;9
Le Siècle de la rue voisine;Marie Andre;1994;810-5-1154-2011-9;53.49;7
Italienische Reise;Zoey Köhler;2005;186-6-2227-4251-6;25.79;2
La progéniture du mal;Gonzalez Yanis;2004;326-8-9438-3133-2;45.93;3
Clouds of Witness;Burley Gleason;2001;211-4-7195-6660-2;29.87;4
Le Désir des femmes fortes;Remy Alexis;1989;256-0-8812-6814-1;73.55;6
Im Krebsgang;Rike von der Bühler;1995;745-9-7442-0438-6;15.38;0
La Discipline des orphelins;Mlle Ethan Guyot;1974;089-8-8534-0351-8;24.57;4
Helden wie wir;Mathilda Gottschalk;2003;818-4-8498-4135-9;11.32;0
Le Couloir de tous les mépris;M. Lucie Brun;2017;264-2-4835-6089-5;46.85;7
The Soldier's Art;Mr. Felicia Kshlerin;1944;520-4-8730-6612-0;67.75;3
La Discipline des orphelins;Maxime Duval;2018;717-4-0671-3023-6;25.21;3
Der Tod in Venedig und andere Erzählungen;Finnley vom Lausecker;2004;116-3-1728-6319-4;06.34;6
La Promise du voyeur;Julien Carla;1994;910-9-3661-6801-0;12.13;1
Andorra;Ricardo Briesenick;1947;433-5-1993-6224-9;66.59;4
Pourquoi je mens ?;Dr Maëlle Colin;2010;714-3-4440-9225-2;03.40;1
The Yellow Meads of Asphodel;Gladyce Schneider;2005;565-2-1115-4774-8;87.13;9
Le Siècle de la rue voisine;Lou Gonzalez;2001;521-1-8295-3909-9;64.10;3
Faserland;Cecile Moguenara;2016;737-8-5083-2419-1;69.15;8
La Promise du voyeur;Léo Lucas;2016;800-5-1969-3217-5;03.09;7
Die Buddenbrooks;Marit Wenk;1983;268-1-8103-9537-1;25.44;3
Le Siècle de la rue voisine;Charpentier Charlotte;2013;374-4-7890-8049-0;69.76;8
I Know Why the Caged Bird Sings;Lazaro Schinner;1946;880-7-5710-1731-0;59.09;5
La Promise du voyeur;Dr Valentin Vasseur;2019;498-2-5909-4238-9;31.80;1
Der abenteuerliche Simplicissimus;Sebastian von Will;1945;905-1-8936-2575-8;21.21;6
La progéniture du mal;Julien Gaillard;1961;238-6-3629-9337-9;80.75;3
Vor Sonnenaufgang;Thies Gunther;1958;719-7-2167-8034-3;62.64;2
Le Désir des femmes fortes;Remy Arthur;2002;625-5-3168-1690-3;42.35;5
His Dark Materials;Jettie Hills;1958;925-2-9167-4261-9;75.95;4
L'Odyssée invisible;Quentin Lopez;2017;061-9-0631-6589-8;99.46;7
Franziska Linkerhand;Ivonne Schütze;1999;745-9-4342-9439-6;39.16;2
Le Désir des femmes fortes;Benjamin Martin;2005;351-3-5624-5259-6;74.40;0
Also sprach Zarathustra;Joana Sladek;2009;382-7-4418-1180-2;03.24;1
L'Odeur du sanglier;Mlle Mattéo Durand;1955;134-2-9086-5744-9;03.77;9
A Darkling Plain;Al Orn;1971;274-3-9722-7968-9;01.78;2
La Discipline des orphelins;Pauline Colin;2000;393-5-6448-4106-8;99.06;8
Romeo und Julia auf dem Dorfe;Hr. Marie Wilts;2014;149-3-2618-7033-0;10.10;9
Pourquoi je mens ?;Schneider Hugo;1971;535-0-3373-5011-0;59.34;2
Die Dreigroschenoper;Leona Schuldt;1950;005-9-1845-4817-9;98.49;3
La Peau des savants;Pierre Manon;2019;127-7-2176-2785-3;01.84;1
Ego Dominus Tuus;Miss Wilbert Turcotte;2002;887-7-1112-4169-0;50.35;9
Le Siècle de la rue voisine;Dr Sarah Dubois;1989;749-3-0480-4414-6;32.98;6
Romulus der Große;Helin Reiber;2017;051-6-1403-3333-0;05.92;2
La Peau des savants;Jade Aubry;1944;016-7-9153-4651-9;29.82;0
Billiard um halbzehn;Romeo Steuk;1952;752-5-1430-8909-1;48.20;1
Le Couloir de tous les mépris;Emilie Roux;1943;226-8-8180-9344-2;06.67;9
Recalled to Life;Fred Davis;1972;981-0-0613-1865-2;59.21;8
La progéniture du mal;Bernard Noa;2014;021-6-8833-5587-5;38.38;1
Im Westen nichts Neues;Jonna Kopf;1957;630-6-9836-7262-3;40.42;2
L'Odeur du sanglier;M. Jeanne Guillaume;1989;148-4-4909-0828-0;17.55;6
Die Box;Ylvi Kozakiewicz;1967;596-7-8225-2625-0;07.89;9
La Peau des savants;Mme Chloé Lambert;1940;869-5-7166-9670-6;23.64;9
What's Become of Waring;Mr. Ron Raynor;2011;183-5-4935-8592-6;98.62;8
Le Siècle de la rue voisine;Morel Paul;2003;280-8-6562-9966-4;37.44;3
Billiard um halbzehn;Baron Julika vom Klink;2014;773-5-5908-5468-7;06.43;3
La Peau des savants;M. Justine Clement;1973;546-5-2247-7725-2;18.51;8
Der Besuch der alten Dame;Graf Heidi zu Tuschmo;1949;150-7-2380-1412-4;57.71;6
Le Siècle de la rue voisine;M. Alicia Guerin;2000;225-5-6242-8763-2;33.20;0
Death Be Not Proud;Ole Rippin;2001;109-7-4367-9457-7;31.24;8
L'Odeur du sanglier;Juliette Collet;2013;630-6-9410-5623-9;83.77;5
Götz von Berlichingen;Freiherr Diana Splinter;1943;131-5-2188-7129-2;82.03;1
Le Désir des femmes fortes;Lena Blanchard;1990;640-9-4804-1504-9;96.11;4
Die Aufzeichnungen des Malte Laurids Brigge;Prof. Dr. Marisa Kock;1968;520-5-0537-0756-2;42.84;8
La Peau des savants;Michel Adam;1944;662-5-9848-8200-7;20.80;8
Those Barren Leaves, Thrones, Dominations;Emelia Leffler;2008;234-4-5518-6691-4;34.07;3
Le Couloir de tous les mépris;Dr Thomas Lefebvre;1941;157-8-2901-8857-9;34.16;7
Ein fliehendes Pferd;Ilyas Bode;2004;678-6-3211-5979-0;51.97;2
L'Odeur du sanglier;Dr Louise Vincent;2014;176-3-6002-3543-3;39.69;5
Dantons Tod;Tuana Schramm;2008;339-9-4418-5585-1;86.28;4
La Soumission comme passion;Valentin Roux;2012;177-8-2740-7020-3;61.94;5
Antic Hay;Nat Donnelly;1950;427-2-4580-3583-2;38.53;3
La progéniture du mal;Sanchez Louna;1961;969-0-8024-0500-9;44.31;0
Die Dreigroschenoper;Carolina Hort;2017;506-3-1331-2979-2;65.08;0
La progéniture du mal;Anaïs Morin;2017;866-9-6185-1117-9;65.09;4
Die Welt als Wille & Wahn;Lilli Haschke;2017;166-1-6567-2114-3;36.96;2
Pourquoi je mens ?;Robert Lena;1992;307-8-3043-6606-0;33.37;2
All the King's Men;Dr. Adrien Kautzer;2006;666-9-4308-5073-8;78.01;8
Le Siècle de la rue voisine;Adam Leclerc;2010;969-9-5232-9141-9;55.23;4
Hyperion oder der Eremit in Griechenland;Kenan Kemper;1966;150-2-3146-2463-4;19.54;2
Le Désir des femmes fortes;Nathan Chevalier;2006;227-3-1866-2031-1;64.52;0
Italienische Reise;Dennis Radtke;1973;374-2-0857-8454-2;07.12;2
L'Odeur du sanglier;Prof Laura Morin;1960;352-4-6283-5080-6;98.24;4
The Millstone;Crystel Swift;2011;988-3-6298-6421-1;66.29;0
La progéniture du mal;Léa Maillard;1944;751-2-3586-3585-8;54.86;7
Des Teufels General;Patrizia zu Suthe;2002;684-2-7585-4686-3;78.69;2
L'Odeur du sanglier;Lou Philippe;2002;615-7-6218-4393-3;37.47;1
Minna von Barnhelm;Freiherr Joyce vom Terheiden;1949;754-9-1239-7561-4;37.36;9
La progéniture du mal;Martinez Marie;1974;574-3-7398-6713-0;67.04;6
Bury My Heart at Wounded Knee;Karli Emard;2001;414-5-2709-9683-5;28.58;9
La Peau des savants;M. Noa Breton;1959;154-9-3368-2106-9;69.89;8
Der Stellvertreter;Zoé von Tiedtke;1958;459-9-2379-4715-4;32.32;5
Le Couloir de tous les mépris;Thomas Henry;2017;971-9-1660-4121-7;30.83;1
Faserland;Baronin Sammy Nabow;1947;320-3-8103-0743-4;86.21;9
Pourquoi je mens ?;Lucie Dupuis;2017;381-9-5867-3624-8;61.94;6
Taming a Sea Horse;Roman Raynor MD;2013;843-1-6929-4837-7;22.31;9
Le Siècle de la rue voisine;Dr Noémie Menard;1963;709-3-8741-8803-0;39.22;2
Ehen in Philippsburg;Gino Rodehau;1996;086-6-3637-2706-0;37.68;8
La progéniture du mal;Dupuy Lena;1996;785-2-2696-2212-0;95.07;3
Kabale und Liebe;Dr. Timon Brunner;2017;955-7-2947-6598-9;62.16;3
Pourquoi je mens ?;Mme Nathan Benoit;2002;436-8-1837-1458-4;66.60;9
Things Fall Apart;Mallory Prohaska;1946;743-8-6816-4017-4;88.80;6
Le Couloir de tous les mépris;Dumas Adrien;2015;712-6-0524-3060-5;91.56;1
Winnetou;Prof. Dr. Dr. Dustin Henkel;2015;294-6-7586-1091-1;16.12;8
Le Siècle de la rue voisine;Dr Quentin Fournier;2005;111-6-0414-7282-3;00.07;9
Die Marquise von O...;Lennie Christ;1977;945-1-6545-4868-9;72.85;7
Le Désir des femmes fortes;Mlle Maxence Meyer;2011;335-8-3707-2023-7;63.36;9
Behold the Man;Miss Lew Crona;1958;380-2-7886-6331-5;42.56;0
La Soumission comme passion;Baron Ines;2018;214-9-6072-9732-1;33.43;4
Wer einmal aus dem Blechnapf frisst;Kim von Kisabaka;2018;212-9-5715-1121-4;52.19;7
La Peau des savants;Barre Elisa;2000;255-9-8123-1051-1;39.94;1
Mario und der Zauberer;Graf Vivienne zu Soller;2016;139-3-8602-6865-2;19.03;5
L'Odyssée invisible;Adam Breton;2002;964-3-8901-9936-5;18.06;5
The Heart Is Deceitful Above All Things;Cleora Purdy;1953;259-3-3593-8146-0;55.51;9
Le Couloir de tous les mépris;Petit Océane;2004;668-1-1357-3568-4;47.37;7
Heidi;Elijah zu Stang;1966;866-6-4283-6685-2;94.06;5
L'Odyssée invisible;Renault Pauline;1951;959-4-0142-5218-5;77.92;9
Der Zauberberg;Nikolas Vogel;1963;716-7-3165-1000-0;31.42;5
Le Couloir de tous les mépris;Lecomte Mathéo;2012;718-7-5219-3654-5;62.92;7
The Wealth of Nations;Karl Kerluke IV;1941;336-0-5151-2566-7;56.38;8
La Discipline des orphelins;Mlle Maxence Menard;1998;646-6-5011-8832-5;32.20;5
Der Tod in Venedig und andere Erzählungen;Emilio Berger;2016;613-4-1967-6111-9;69.55;2
Le Siècle de la rue voisine;M. Maëlle Fabre;2005;287-9-8647-2281-9;82.61;7
Mario und der Zauberer;Finja Bayer;2016;035-7-5588-4463-3;08.63;4
La Promise du voyeur;Lemaire Ines;2016;517-0-8104-8729-9;60.03;5
An Evil Cradling;Annie Zulauf;1985;080-0-3623-9385-3;93.87;5
Pourquoi je mens ?;Sacha Rey;2007;164-8-1598-7998-5;81.01;9
Die verlorene Ehre der Katharina Blum;Jasper Leide;2000;377-1-3980-1460-3;34.26;4
La Soumission comme passion;Mme Charlotte Charles;1970;618-6-9894-8708-7;65.31;7
Heidi;Ecrin Krieger;2004;737-9-8766-9731-3;39.64;9
Le Couloir de tous les mépris;Fabre Adrien;2019;475-8-4714-0239-6;03.55;1
The Monkey's Raincoat;Lori McGlynn;2000;964-4-2109-8899-9;47.31;9
La progéniture du mal;Mme Chloé David;1942;197-3-3513-9599-8;83.69;7
Mario und der Zauberer;Graf Denny Mächtig;1986;701-3-1762-1645-5;92.41;8
La Promise du voyeur;Sarah Mercier;1974;480-7-0865-9197-9;79.18;5
Narziß und Goldmund;Baron Celia Spinner;1945;795-3-9471-7487-2;97.18;9
La Soumission comme passion;Mohamed Dumas;2013;391-7-5034-0659-1;42.15;6
Nectar in a Sieve;Miss Kieran Herman;2005;041-9-3468-2914-3;95.33;5
La progéniture du mal;Océane Henry;1975;188-4-2773-0912-0;56.10;6
Woyzeck;Angelina Mesloh;2014;222-8-0986-2331-3;07.81;9
La Peau des savants;Mlle Léo Morel;1977;674-8-0605-2425-6;25.85;5
Narziß und Goldmund;Dr. Fenja Teichmann;2006;165-5-6624-2369-3;03.54;5
La Soumission comme passion;Dr Clara Berger;1987;830-1-2097-5242-4;33.85;0
The Waste Land;Webster Huel PhD;1997;369-1-9224-4455-9;24.74;2
La Soumission comme passion;Bonnet Lucas;1986;695-0-0650-5620-9;81.40;1
Der Vorleser;Janina von Lg;1982;597-0-4212-5130-9;09.77;5
Pourquoi je mens ?;Mme Camille Marchand;1971;455-4-0985-2542-6;44.38;3
Unterhaltungen deutscher Ausgewanderten;Milla Poser;2004;401-2-9655-1115-2;87.76;1
Le Désir des femmes fortes;Lisa Robert;1987;491-3-1248-5048-0;50.08;2
An Evil Cradling;Neoma Prohaska;2019;859-2-3666-3819-4;29.62;5
L'Odeur du sanglier;Axel Roux;2012;434-0-1843-8710-7;41.15;8
Der Steppenwolf;Vera Schönherr;1996;162-6-0407-9880-7;92.30;9
L'Odyssée invisible;Prof Lola Cousin;2000;178-6-0293-5225-4;66.70;5
Ansichten Eines Clowns;Selin Kette;2017;327-3-5763-0042-4;34.06;0
La Peau des savants;Prof Lina Royer;2000;496-9-9431-1598-0;52.33;3
The House of Mirth;Marianne Ondricka;1959;989-3-6547-3500-6;64.20;3
La Discipline des orphelins;Dr Alexis Carre;1945;820-9-1755-0800-1;97.75;2
Der Spaziergang;Jesse Schenk;2008;606-7-2998-6679-9;33.92;5
Le Désir des femmes fortes;Kylian Michel;1996;442-4-0493-6295-6;15.05;3
Es geschah im Nachbarhaus;Moritz zu Martin;1980;746-4-6562-2593-7;34.95;1
La Soumission comme passion;Benjamin Philippe;1951;523-7-9902-6233-7;23.17;3
Alone on a Wide, Wide Sea;Sonny Torphy;2019;149-7-1874-2723-8;78.26;3
Le Couloir de tous les mépris;Lucie Olivier;1966;726-2-1593-8325-2;88.32;5
Mephisto;Baron Juliane Zimmermann;2002;210-2-1178-8950-1;24.47;6
L'Odeur du sanglier;Jacquet Justine;2017;607-2-4257-6685-5;73.35;4
Das Boot;Jona Bürklein;1959;592-3-0752-7725-5;92.37;5
La Soumission comme passion;Dr Paul Boyer;1968;382-5-8485-6276-6;17.18;1
Edna O'Brien;Hulda Monahan DDS;2001;481-0-6973-9845-8;23.42;3
Le Siècle de la rue voisine;Garcia Maxence;1942;385-6-7971-8739-6;03.53;3
Wer einmal aus dem Blechnapf frisst;Prof. Dr. Jonah Fenske;2016;119-4-2902-9474-1;65.62;5
La Soumission comme passion;Quentin Rousseau;1954;309-1-1068-1528-8;64.83;7
Reigen;Jaden zu Schondelmaier;1969;057-3-6006-7241-6;00.94;4
L'Odyssée invisible;Mlle Alice Picard;1974;651-1-6258-7851-4;89.55;4
The Millstone;Adela Corwin;2014;342-2-8199-6991-2;97.20;1
La Discipline des orphelins;Mlle Louna Da silva;2019;328-1-7015-8130-2;10.46;0
Der Tod in Venedig und andere Erzählungen;Ceylin Wessel;2001;841-7-0072-9451-4;47.06;9
La progéniture du mal;Michel Baptiste;1973;477-4-2041-9814-6;39.31;4
Also sprach Zarathustra;Baron Marleen Lange;2013;576-5-4291-7426-8;13.90;3
L'Odeur du sanglier;Louis Brun;2000;497-5-1222-5944-2;60.26;6
The Cricket on the Hearth;Emely Abshire DDS;1991;654-2-7887-7625-6;77.68;5
L'Odyssée invisible;Leclerc Kylian;2016;634-2-4440-7876-7;70.03;8
Der Tod in Venedig und andere Erzählungen;Dr. Jesse Stephan;1992;278-5-5840-5414-0;10.04;2
La Discipline des orphelins;Clément Faure;1961;428-7-7956-4373-6;31.52;9
Tauben im Gras;Prof. Dr. Fiete Meyer;2004;186-9-9239-1885-3;81.91;5
Pourquoi je mens ?;David Juliette;2015;419-3-2020-1409-7;09.19;2
The Waste Land;Heber Haag;2017;805-3-7364-7657-6;38.81;7
L'Odeur du sanglier;Louna Andre;1955;399-5-6075-7002-2;68.74;9
Die Lehre der Sainte-Victoire;Prof. Nina Scherz;1974;979-8-3873-8032-0;47.37;6
L'Odyssée invisible;M. Yanis Hubert;1951;013-0-1711-5214-1;45.38;0
Maria Magdalene;Graf Finnja Salow;2014;734-5-6183-4975-1;78.20;1
Le Siècle de la rue voisine;Aubert Thomas;1957;535-8-2997-9437-8;81.09;7
The Moving Finger;Korey Hartmann;1993;532-4-4675-3000-3;98.36;4
Le Désir des femmes fortes;Colin Paul;2008;478-9-4334-3356-6;83.91;9
Biedermann und die Brandstifter;Katja Lohse;1997;808-6-1857-8592-9;80.69;5
La Discipline des orphelins;M. Quentin Le roux;2014;163-9-0933-9058-2;28.81;3
Die Weber;Joe von Cronjäger;2017;883-9-6456-1567-7;99.43;9
Pourquoi je mens ?;Sarah Vincent;1978;055-9-5734-5336-7;46.57;3
Mother Night;Mrs. Carmela Ernser;1987;212-5-6815-7023-1;12.60;4
Pourquoi je mens ?;Thomas Perez;2015;817-0-5704-0207-2;72.12;5
Romulus der Große;Gräfin Hassan Haverney;2016;593-2-0763-8410-1;39.24;2
La Promise du voyeur;Pauline Leclercq;2008;777-9-3254-2322-4;68.16;0
Der Verdacht;Maxine Heinze;1951;208-6-1729-3543-8;11.49;5
Le Désir des femmes fortes;Guerin Victor;2018;004-1-4430-4783-1;70.36;3
The Stars' Tennis Balls;Julius Carter;2010;340-6-2208-8409-1;45.38;6
L'Odeur du sanglier;Vidal Théo;2018;923-0-7215-7878-6;36.49;3
Die Räuber;Sean Goebel;1964;924-1-5178-9854-9;10.12;4
Le Couloir de tous les mépris;Lilou Vasseur;1972;239-8-5797-2475-9;50.27;7
Italienische Reise;Kai Kempe;1978;530-2-0259-1147-7;71.21;2
La Soumission comme passion;Dr Lina Charles;2006;443-8-3607-7462-7;55.25;9
I Know Why the Caged Bird Sings;Justice Towne;2003;109-1-5546-7887-5;61.29;3
La Peau des savants;Mme Camille Martin;2010;184-1-3620-1073-3;87.99;7
Minna von Barnhelm;Gräfin Fabien von Kölotzei;1981;891-2-9540-0330-9;93.07;3
Le Désir des femmes fortes;Mme Louise Roux;1992;872-6-2227-8257-2;08.85;6
Ansichten Eines Clowns;Freiherrin Rebekka von Tafelmeier;2016;899-4-4309-6813-8;53.85;5
Pourquoi je mens ?;Mlle Zoe Robin;1958;421-4-7128-0363-3;65.23;7
If I Forget Thee Jerusalem;Lonzo Block;1977;537-7-0541-1583-5;75.94;6
La progéniture du mal;Romain Girard;1950;942-6-9823-7205-1;09.89;7
Lieutenant Gustl;Boris vom Rau;1961;563-2-7075-6465-9;16.72;3
La Discipline des orphelins;M. Célia Le roux;2014;466-2-9394-7020-7;71.64;4
Der arme Spielmann;Graf Fabienne von Leist;1979;692-5-9370-6619-9;32.16;7
L'Odeur du sanglier;Dr Mathis Picard;2004;746-4-0278-6068-0;42.25;2
The Moving Toyshop;Christopher Corkery;2011;878-5-9623-5190-8;71.74;8
Le Désir des femmes fortes;Lucie Rolland;2012;729-9-1012-6682-5;96.91;2
Der Untertan;Saphira Scheurer;1959;195-8-9321-3831-6;62.63;1
La Promise du voyeur;Prof Léa Picard;2002;555-5-4647-5265-5;14.29;6
Bekenntnisse des Hochstaplers Felix Krull;Baron Joelina von der Behrenbruch;2005;968-2-0535-4399-1;44.37;6
La Peau des savants;Dr Lisa Dupuy;2010;432-0-1836-8903-3;49.20;6
An Evil Cradling;Dr. Evan Strosin;1984;866-8-7322-5993-3;83.06;9
Pourquoi je mens ?;Arthur Lopez;1980;334-1-8777-5354-2;50.76;2
Der grüne Heinrich;Johann von der Kisabaka;1955;840-5-1866-8246-4;06.31;7
Le Siècle de la rue voisine;Mlle Thomas Charles;1941;294-2-2411-7789-4;91.03;9
Die Leiden des jungen Werther;Dr. Svenja Kohrt;1956;799-6-9554-3537-9;29.43;0
Le Siècle de la rue voisine;Manon Jacquet;2013;696-6-3734-9965-1;69.55;8
Look Homeward, Angel;Trever Cartwright;2014;217-2-2498-5370-7;62.71;5
La Soumission comme passion;Nicolas Lucas;2009;174-2-6634-1697-9;39.22;4
Nathan der Weise;Annika von Huebel;2010;975-7-3011-7759-6;52.75;2
Le Désir des femmes fortes;Julien Sanchez;2008;917-6-8688-2420-6;46.78;4
Über das Studium der griechischen Poesie;Gräfin Dana Margis;2002;143-4-6012-4252-7;28.87;2
La Soumission comme passion;Baptiste Lemaire;2019;954-7-6956-2444-7;60.11;8
Arms and the Man;Maximo Block DVM;2007;231-9-2600-8735-5;84.71;6
Le Couloir de tous les mépris;Mathieu Clara;2015;623-7-6879-5700-7;90.27;5
Die Verwandlung/Erstes Leid;Baronin Tomke Tonat;1981;888-8-6377-6990-0;26.09;4
La Promise du voyeur;M. Lisa Fleury;1957;557-7-9655-1627-2;23.19;2
Das Marmorbild;Freiherr Rosa vom Jagusch;2009;399-2-8889-3563-8;61.69;0
L'Odyssée invisible;Rayan Marie;1957;104-1-5874-0631-6;86.11;5
The Waste Land;Hobart Carter;1962;699-2-2607-0797-5;00.78;0
Le Siècle de la rue voisine;Huet Nicolas;1977;414-3-8165-9072-8;76.66;6
Ende einer Dienstfahrt;Janin Boxhammer;1967;134-4-6516-5280-2;40.13;5
La Discipline des orphelins;Benoit Noémie;1940;384-3-7262-8555-5;15.19;4
Die Physiker;Hr. Levi Kwadwo;1968;612-9-5651-8828-0;02.75;4
L'Odeur du sanglier;Mme Théo Gerard;2009;331-4-2338-0972-8;76.16;4
Dance Dance Dance;Olaf Reilly IV;2018;839-1-7101-1159-7;49.76;5
L'Odyssée invisible;Alexis Renault;2017;195-1-3580-0208-6;08.85;9
Der Prozess;Defne Steffen;1978;737-3-1203-2238-7;74.45;1
Le Désir des femmes fortes;Schneider Noa;2015;275-5-3679-2736-2;69.64;7
Lerne lachen ohne zu weinen;Freiherrin Lilia von der Marahrens;1946;926-0-5932-9099-3;31.35;3
Le Couloir de tous les mépris;Nathan Giraud;1984;914-8-9203-0786-7;62.56;2
Far From the Madding Crowd;Isac Schmeler;2001;882-9-3255-1993-6;66.05;5
L'Odeur du sanglier;M. Léo Roche;2003;658-3-8252-5864-2;09.42;4
Die Welt als Wille & Wahn;Jens Fincke;1987;145-7-9072-3985-9;45.63;8
Pourquoi je mens ?;Mme Antoine Michel;1972;026-0-4297-7522-5;71.60;9
Don Karlos;Dr. Felix Gutowicz;1976;925-8-1879-1149-2;96.72;6
Pourquoi je mens ?;M. Lena Maillard;2016;430-9-8062-5099-2;39.77;1
Surprised by Joy;Lessie Leffler;2003;527-0-4728-3030-1;30.29;3
La Soumission comme passion;Clémence Gauthier;1969;809-9-0985-1646-0;83.75;7
Im Westen nichts Neues;Calvin Linnenbaum;1974;991-4-8848-0237-2;80.44;8
Pourquoi je mens ?;Mélissa Guillaume;2014;683-6-2438-7759-3;37.58;0
Sansibar oder der letzte Grund;Amira Kwadwo;1957;813-8-1779-8875-7;59.47;5
Pourquoi je mens ?;Mathilde Lucas;2002;455-0-4941-0409-9;55.41;4
As I Lay Dying;Dr. Lulu Lynch;1962;471-0-0827-7403-2;49.34;5
La Soumission comme passion;Sarah Mercier;1963;403-3-7645-8568-0;41.48;6
Billiard um halbzehn;Bastian Sonn;1967;247-8-4469-8737-5;83.33;2
Le Siècle de la rue voisine;Justine Roger;1948;053-9-6801-5943-6;73.59;6
Die Physiker;Jeremy Tonn;1954;569-0-8680-0242-6;74.02;3
L'Odyssée invisible;Raphaël Schneider;1954;434-7-8174-7150-2;79.76;9
Terrible Swift Sword;Ms. Otis Waters;2019;546-2-3355-3105-8;41.96;8
La Soumission comme passion;Dr Maëlle Guillot;2013;640-1-9750-2724-3;00.12;4
Wilhelm Tell;Erik Ryzih;1986;743-2-6426-5254-2;60.90;7
La Discipline des orphelins;M. Benjamin Lecomte;2019;095-8-1943-5265-9;48.22;5
Winnetou;Baronin Caspar Bürklein;1997;920-9-4646-2445-0;36.16;6
Le Siècle de la rue voisine;Mme Yanis Adam;2000;218-0-3474-7618-7;73.43;4
The Cricket on the Hearth;Stephen Nikolaus;1950;711-5-6749-6707-8;91.01;9
L'Odeur du sanglier;Mlle Clémence Leclerc;1970;122-3-0102-6853-5;80.00;8
Das steinerne Herz;Lara Ehmann;2016;437-8-5802-6412-5;64.46;4
Le Désir des femmes fortes;Guillot Axel;2007;659-6-0381-1337-8;40.29;2
Der Schimmelreiter;Freiherrin Veit von Margis;1980;147-9-9192-9927-6;68.86;4
La progéniture du mal;Pierre Benoit;1963;393-5-5181-4252-2;12.95;1
Wildfire at Midnight;Amelie Rippin;2004;863-7-7410-1933-1;18.08;4
Pourquoi je mens ?;Riviere Emilie;1969;854-4-0959-0720-4;76.73;4
Vor Sonnenaufgang;Prof. Dr. Selina Jürgens;2008;986-8-0502-3448-4;67.64;0
L'Odyssée invisible;Romane Gauthier;1985;494-8-2503-4509-9;18.43;5
Don Karlos;Freiherr Martin vom Deerberg;1958;139-2-5045-8975-1;55.20;9
La progéniture du mal;Théo Noel;2012;432-0-5212-0671-2;55.64;3
A Darkling Plain;Maria Johnston II;2010;755-1-4187-9312-9;60.24;6
Le Désir des femmes fortes;M. Clémence Renard;2006;045-1-7719-6406-5;63.52;7
Die Rote;Gräfin Ariane Tuch;2013;668-1-0196-6017-4;62.42;6
L'Odeur du sanglier;Louise Fontaine;1971;296-4-9119-6679-4;25.52;3
Maria Stuart;Eren König;1948;030-3-1975-2231-9;98.48;2
L'Odyssée invisible;Dupuy Nathan;1947;012-1-1460-0092-7;93.02;6
The Man Within;Edwardo Brown V;2003;002-5-8711-0094-0;38.89;8
L'Odyssée invisible;Célia Sanchez;2005;564-6-4498-9345-7;57.90;0
Die Panne;Freiherr Kassandra zu Pressler;1974;985-6-0526-3248-7;72.54;7
Pourquoi je mens ?;Arthur Breton;2002;350-1-6902-9834-0;19.97;4
Der gute Mensch von Sezuan;Amalia Winter;1944;933-1-1820-7152-0;47.46;5
La Discipline des orphelins;M. Sarah Caron;1960;143-0-9820-6308-9;11.85;1
The Line of Beauty;Miss Timmy Gaylord;1945;371-7-5803-5490-2;66.16;0
L'Odyssée invisible;Leclerc Mattéo;2007;556-8-0822-4263-0;01.94;8
Wilhelm Meisters Wanderjahre oder die Entsagenden;Cassandra Alexander;2015;308-3-4225-8834-4;88.22;8
