title;author;publicationyear;isbn;europrice;stock
Alone on a Wide, Wide Sea;Myrtie Spinka;2019;916-1-6881-0912-3;29.05;2
Pourquoi je mens ?;Mme Adrien Fleury;2006;756-9-9335-9557-8;84.97;5
Der Vulkan;Joseph Hirsch;2009;238-1-1281-0396-0;58.04;6
Le Couloir de tous les mépris;Dr Juliette Charpentier;2001;803-5-9313-9688-0;58.58;9
Cleopatra;Tamia Green;2008;149-2-4819-4995-5;31.40;2
Le Désir des femmes fortes;Julien Eva;1987;402-4-4263-4397-8;08.32;5
After Many a Summer Dies the Swan;Ike Doyle;1984;681-9-5212-1136-8;68.87;4
L'Odeur du sanglier;Prof Lucas Mercier;1941;966-0-4936-9335-0;19.89;1
Ehen in Philippsburg;Jannek Verzi;2004;173-9-7532-0137-0;80.18;5
La progéniture du mal;Laurent Louna;1982;347-6-0838-4810-0;64.08;2
Winnetou II;Katarina Keutel;2011;051-8-8513-6277-4;01.05;0
La Soumission comme passion;Prof Yanis Charles;1984;598-0-7182-3377-4;43.70;1
I Sing the Body Electric;Adan Spencer;1970;729-3-6006-2228-0;58.78;4
La Discipline des orphelins;Romain Maillard;2007;172-5-9209-8830-3;86.00;9
Die Rote;Graf Sude zu Räntsch;1947;059-1-6158-3206-4;75.23;6
La progéniture du mal;Gautier Kylian;2002;018-2-4803-9555-5;82.85;7
Billiard um halbzehn;Graf Melike zu Bouschen;2008;725-8-2450-2166-6;50.31;1
La Discipline des orphelins;Nguyen Julie;2018;097-9-9660-8585-3;79.71;1
A Monstrous Regiment of Women;Meghan Okuneva DVM;1942;992-0-5382-9580-5;36.17;5
La Promise du voyeur;Maëlys Carre;1971;766-3-6714-1198-2;99.43;5
Mephisto;Antonio Balkow;1946;078-1-7079-8646-1;06.54;0
Le Siècle de la rue voisine;Schneider Elisa;1967;743-9-1759-9470-3;53.90;1
Ein fliehendes Pferd;Denny Wischer;1985;438-6-9299-6972-7;68.58;5
Pourquoi je mens ?;Mohamed Dupuis;2018;197-3-9522-4493-0;42.60;4
For Whom the Bell Tolls;Nova Kautzer Sr.;1990;957-4-7219-4588-9;73.31;2
Le Couloir de tous les mépris;Adam Dupuis;2015;259-4-6286-7906-5;13.20;9
Don Karlos;Graf Niels Krohn;2001;858-3-4972-4628-7;78.27;2
La Soumission comme passion;Maxence Guillot;1980;630-4-6474-6989-2;24.97;5
Kabale und Liebe;Defne von der Schima;1979;507-6-9632-0762-4;19.04;8
La progéniture du mal;Lemaire Célia;2002;348-1-8630-2017-8;06.50;3
Endless Night;Faustino Lindgren;1969;718-7-5930-5604-4;27.87;5
Le Couloir de tous les mépris;Clémence Martinez;2006;799-1-8248-2269-7;39.71;6
Catharina von Georgien;Baron Michael zu Dieckmann;2009;288-1-4533-7241-7;55.93;7
La Peau des savants;M. Mathilde Durand;2001;015-5-8203-4029-3;08.64;2
Die Leute von Seldwyla;Marissa Seibold;1982;074-4-0801-1830-2;35.89;8
La Peau des savants;Maëlle Clement;1997;688-9-1778-6364-1;83.99;7
Arms and the Man;Kody Paucek;2016;231-3-2827-8562-4;18.23;8
L'Odeur du sanglier;Prof Mélissa Henry;2003;300-6-9675-0400-1;81.62;0
Die Box;Rafael Hillard;2002;706-2-8853-2499-4;68.72;6
La progéniture du mal;M. Charlotte Lacroix;1952;967-2-6317-5762-8;44.95;4
Der Sandmann;Chris Poeschl;1956;067-7-8506-3928-4;58.11;9
L'Odyssée invisible;Paul Petit;2017;611-5-2525-1213-2;62.79;1
The Other Side of Silence;Casimer Mertz;2014;758-0-8239-7250-0;56.93;7
Le Couloir de tous les mépris;Dr Noémie Meyer;1995;360-2-0347-8538-5;25.24;1
Der Sandmann;Ferdinand Busse;2008;361-7-4971-6385-1;79.32;8
La Soumission comme passion;Valentin Arnaud;1953;845-7-1716-1781-4;27.87;5
Die Dreigroschenoper;Marta Friedenberg;1953;298-0-0881-9783-9;68.08;4
La Discipline des orphelins;Lecomte Maeva;2015;754-1-3631-7354-9;52.08;7
No Country for Old Men;Novella Schuster;2018;268-1-0205-9745-0;79.66;8
Le Désir des femmes fortes;Berger Maëlle;1976;449-5-4633-2055-3;58.04;9
Winnetou II;Lisanne Scheer;2008;795-8-2186-5137-4;02.35;7
La Discipline des orphelins;Prof Lucie Nicolas;2013;123-8-5869-6303-2;87.01;5
Ganz unten;Burak Busch;1964;584-9-2777-4801-7;45.70;3
La Soumission comme passion;Guyot Mathis;2002;806-6-3601-1812-1;97.47;3
The Curious Incident of the Dog in the Night-Time;Troy Daniel;1948;951-9-3953-7823-7;38.87;5
L'Odyssée invisible;Prof Rayan Da silva;2018;774-8-0734-8555-5;67.12;2
Der grüne Heinrich;Jon von Frisch;2008;945-2-3299-3219-7;41.90;6
La Soumission comme passion;Julie Hubert;2014;129-2-2081-8088-8;80.29;1
Der Vorleser;Abby von der Zeyen;2019;532-0-7930-7321-6;71.58;4
La progéniture du mal;Dr Célia Lacroix;1963;683-2-8172-2420-6;17.50;5
The Parliament of Man;Madeline Reynolds;2009;125-6-2988-0311-8;71.79;7
L'Odyssée invisible;Lefevre Baptiste;1946;861-8-6758-0956-5;46.08;7
Das kalte Herz;Friederike Ertl;1972;132-9-4413-6859-0;56.98;4
La Soumission comme passion;Marty Paul;2003;923-4-9718-7058-7;12.41;2
Heidi;Louise von Beyer;2006;873-3-1173-2331-8;65.99;4
La progéniture du mal;Prof Lena Vasseur;1943;615-6-1827-9165-6;54.75;7
Death Be Not Proud;Ms. Talia Kshlerin;2005;737-0-1799-6812-2;18.24;8
La Soumission comme passion;Prevost Maëlys;1953;778-0-2049-7242-8;47.15;3
Die Verwandlung/Erstes Leid;Louise Madubuko;1992;171-9-4444-1152-5;44.22;6
La progéniture du mal;Mlle Tom Laurent;1944;405-5-5011-1181-4;29.58;2
Wilhelm Meisters Wanderjahre oder die Entsagenden;Jasper Laurén;1987;124-3-3031-7287-8;43.14;4
L'Odeur du sanglier;Huet Anaïs;2016;779-1-5024-1505-3;27.55;2
Where Angels Fear to Tread;Hallie Bernhard;2019;041-2-4539-0351-7;75.66;7
L'Odyssée invisible;Célia Remy;2011;460-9-0648-9637-6;59.99;6
Die Aufzeichnungen des Malte Laurids Brigge;Jaden Schlechtweg;1968;443-2-2387-2742-1;12.53;7
Le Couloir de tous les mépris;Nicolas Benjamin;2007;502-1-8785-9623-0;67.61;2
Effi Briest;Aurelia Thriene;1957;864-3-4593-9552-4;63.19;8
Le Désir des femmes fortes;Mme Nathan Bernard;2015;362-2-6112-1656-4;45.19;6
A Many-Splendoured Thing;Salma Hagenes II;2014;879-7-0325-8578-9;15.22;3
Pourquoi je mens ?;M. Romain Charles;2010;583-5-1798-3982-6;33.04;8
Katz und Maus;Eliana Schouren;2016;205-8-6348-0834-6;01.96;5
Le Couloir de tous les mépris;Prof Arthur Arnaud;1949;921-4-1426-5385-4;34.60;6
Winnetou;Gräfin Janin Ehmann;2003;131-9-5311-0230-2;76.40;5
La Promise du voyeur;Dr Ethan Berger;2007;440-3-9515-1564-1;53.05;5
Edna O'Brien;Carlos Jacobs DDS;1953;016-4-0276-7001-4;88.52;9
Le Siècle de la rue voisine;M. Lou Lefebvre;1945;338-2-4425-9371-4;62.17;9
Im Krebsgang;Patrick Koderisch;1984;278-0-5047-2687-4;03.34;1
L'Odeur du sanglier;Legrand Théo;2006;948-9-3199-4130-8;67.71;0
Paare, Passanten;Jordan Wischek;2012;445-8-2053-1459-9;81.53;0
La Discipline des orphelins;Marty Nathan;1958;849-3-2046-1101-5;63.53;6
Those Barren Leaves, Thrones, Dominations;Okey Murray;1972;818-5-7535-4869-1;00.52;6
La Promise du voyeur;Cousin Evan;2019;790-9-6127-8804-8;48.32;1
Berlin Alexanderplatz;Prof. Dr. Laurenz Schwarzkopf;1995;637-1-6208-3269-7;07.56;3
La Peau des savants;Mme Elisa Bernard;1999;997-9-3823-3457-6;11.83;5
Winnetou II;Freiherr Delia Giesche;1957;974-3-6489-3780-5;12.34;7
Pourquoi je mens ?;Maxime Dupuis;1986;446-8-9444-3718-9;26.70;4
For Whom the Bell Tolls;Bart Powlowski IV;2008;108-8-4455-9509-7;67.06;3
La Peau des savants;Dupont Maëlys;1969;846-7-0299-8323-0;67.56;7
Die Box;Prof. Dr. Dr. Robert Jakubczyk;2002;850-7-2225-1992-3;50.88;0
Le Désir des femmes fortes;Louis Denis;2009;244-0-2123-4087-7;79.09;1
Der eiserne Gustav;Freiherrin Lotte Zauber;2006;618-3-6480-8512-2;00.29;7
Le Siècle de la rue voisine;Fernandez Mattéo;1991;955-2-2834-4472-4;48.11;7
Shall not Perish;Dr. Monserrat Will;2010;073-6-7832-7132-0;78.81;9
Le Désir des femmes fortes;Mme Zoe Giraud;1947;494-4-5116-6532-4;24.09;8
Der Untertan;Baron Tessa Görmer;2000;176-1-2806-7301-1;21.03;8
La Promise du voyeur;Renard Lilou;2014;735-5-7888-1672-5;54.80;6
Schachnovelle;Lea Eisenlauer;1963;584-8-1467-7202-4;35.45;7
L'Odeur du sanglier;Renault Maxence;2012;932-1-3832-0943-3;38.71;7
Bury My Heart at Wounded Knee;Dr. Jules Toy;2010;758-0-8752-6978-3;05.91;8
La Soumission comme passion;Lucas Mael;2018;311-3-7527-3677-6;28.68;5
Hyperion oder der Eremit in Griechenland;Graf Ben Sutschet;1949;357-2-5513-5572-8;72.86;1
Le Siècle de la rue voisine;Océane Breton;2016;338-8-7014-2660-7;79.21;4
Die Aufzeichnungen des Malte Laurids Brigge;Gräfin Erik Schirrmeister;2009;436-7-1142-9350-9;06.74;9
L'Odyssée invisible;Léo Lucas;2013;050-6-2869-9436-1;01.90;0
Shall not Perish;Hershel Roberts II;1994;818-0-6305-1463-0;93.45;1
La Soumission comme passion;Rousseau Jade;1965;799-0-9036-1804-8;15.69;5
Minna von Barnhelm;Richard Pusch;1945;834-5-6658-6721-6;06.26;9
Le Siècle de la rue voisine;Valentin Paul;2014;975-2-0693-3488-0;36.08;6
Romeo und Julia auf dem Dorfe;Gräfin Jannes Hellmann;2001;008-9-8121-9243-9;51.43;0
L'Odyssée invisible;Mlle Nicolas Gerard;1959;398-1-1863-8292-3;59.75;4
To Your Scattered Bodies Go;Prudence Bednar;2009;891-0-8138-4487-5;42.40;4
L'Odyssée invisible;Adrien Rolland;1965;503-7-8365-8333-2;80.35;0
Ansichten Eines Clowns;Aurelia Vater;2004;324-3-1397-2622-3;67.46;2
La Soumission comme passion;Pons Evan;2011;302-7-9681-3628-7;47.72;9
Die Lehre der Sainte-Victoire;Tabea Steinert;2017;873-9-3364-2989-1;78.06;9
Pourquoi je mens ?;Lambert Tom;1954;698-7-3134-0922-7;03.78;2
To Your Scattered Bodies Go;Miss Vicky VonRueden;2019;771-0-6578-3040-9;76.00;8
La progéniture du mal;M. Nathan Durand;2004;843-5-9178-0944-8;17.10;8
Eiche und Angora;Jerome Griem;1990;795-1-2289-5412-2;18.16;5
La Soumission comme passion;Alexandre Perrot;1962;831-1-6673-8994-9;91.36;4
Gehirne;Maurice Sewald;1982;832-7-9244-0111-9;26.75;2
La Soumission comme passion;Dr Théo Remy;2019;752-8-1828-8719-9;81.61;8
Brandy of the Damned;Makenna Reichert;1997;384-2-9087-1149-8;70.07;3
Le Désir des femmes fortes;Mme Alicia Baron;1960;711-9-6283-5205-2;57.06;1
Bekenntnisse des Hochstaplers Felix Krull;Baron Rebekka Schwanbeck;2000;008-3-5431-9070-9;17.08;8
La Discipline des orphelins;Juliette Nguyen;2002;594-2-2462-5926-0;98.64;3
Italienische Reise;Michel Kühnke;2012;653-7-5358-4432-6;49.41;6
Le Siècle de la rue voisine;Moulin Ethan;1972;113-7-9539-8976-9;36.62;5
Cabbages and Kings;Forest Mosciski;2008;544-7-8320-7021-4;86.80;4
Le Siècle de la rue voisine;Nicolas Picard;2009;657-9-2160-0080-0;27.65;6
Der Spaziergang;Tessa Sprenger;1996;605-1-7483-5039-5;76.21;7
La Peau des savants;Philippe Mélissa;2015;202-7-4490-1203-8;12.38;7
Die Leiden des jungen Werther;Freiherr Janis Lobinger;1958;493-6-1144-7392-3;96.20;5
L'Odeur du sanglier;Paul Lisa;1943;553-3-1692-8063-5;29.23;7
Fair Stood the Wind for France;Simeon Kling;2005;816-9-2216-9599-8;38.14;4
La Peau des savants;Tom Masson;2016;497-6-1656-8044-2;92.98;9
Der Richter und sein Henker;Dr. Juna Karst;1989;659-9-4535-0765-0;41.50;0
Le Désir des femmes fortes;Mme Maeva Marty;1960;054-0-7529-7841-5;20.16;6
Die Blechtrommel;Freiherrin Helene Möhsner;2016;860-3-7691-5819-4;55.02;2
La Discipline des orphelins;Pons Ethan;2003;639-4-7920-3747-6;99.52;6
Noli Me Tangere;Margarette Christiansen PhD;1980;406-7-6555-3858-5;79.93;7
La Soumission comme passion;Prof Noah Clement;2017;314-0-0959-6005-3;42.05;7
Heinrich von Ofterdingen;Jeremias Trautmann;1948;755-1-7857-5465-9;31.22;2
La Soumission comme passion;Alexandre Renault;2018;117-7-1814-1893-2;55.78;6
Der Sandmann;Sandra Sauer;1954;598-8-3239-5340-9;88.49;0
L'Odyssée invisible;Dr Rayan Remy;2018;512-3-0027-6525-8;00.68;0
Terrible Swift Sword;Ronny Price DDS;2004;521-6-6694-0656-7;09.16;6
La progéniture du mal;Nguyen Jeanne;2009;190-5-4635-2522-7;03.30;6
Lieutenant Gustl;Marek Knetsch;2018;597-1-6080-9353-6;71.49;9
Le Couloir de tous les mépris;Dufour Mathilde;1952;555-2-0216-7416-4;61.58;5
Der Tor und der Tod;Freiherr Lenia Kochan;1957;101-4-6303-5676-9;68.47;4
Le Siècle de la rue voisine;Tom Dubois;1980;431-9-5697-2098-8;86.21;4
Ah, Wilderness!;Idell Nitzsche DVM;1965;133-3-0037-9908-6;35.52;3
Pourquoi je mens ?;Romain Rolland;2002;400-1-0050-1638-8;32.00;2
Ehen in Philippsburg;Marvin Lausecker;1951;838-3-8665-5594-8;37.72;2
L'Odyssée invisible;Mlle Raphaël Morel;2016;199-2-9467-7680-9;99.01;3
Im Westen nichts Neues;Leana zu Ophey;1955;547-8-9122-7638-0;17.97;4
L'Odeur du sanglier;M. Alexis Paul;1996;120-4-2980-5670-8;42.81;9
A Glass of Blessings;Watson Mitchell II;2018;738-1-9418-0681-6;06.81;1
La Peau des savants;Benoit Pierre;2013;135-3-9856-2361-2;13.49;1
Katz und Maus;Joeline Steinkamp;1971;245-7-0907-7338-5;65.44;2
La progéniture du mal;Clara Renard;1963;877-9-9208-3399-5;22.83;2
Paare, Passanten;Freiherr Annemarie Kochan;1955;379-6-6682-8143-1;50.83;4
Le Couloir de tous les mépris;Carpentier Julien;2015;309-5-5442-0000-7;54.06;3
Dying of the Light;Alyce Gleichner;1984;767-7-0607-6890-0;62.16;9
La Discipline des orphelins;Baptiste Perrot;2008;211-5-3222-9964-4;43.65;2
Wilhelm Meisters Wanderjahre oder die Entsagenden;Nika Kowalinski;1978;708-3-1412-4652-0;67.60;4
La Soumission comme passion;Brun Marie;2001;519-4-9379-0986-6;37.74;2
Italienische Reise;Graf Katarina von Ruckdeschel;2010;677-1-3741-3077-6;51.91;0
Le Couloir de tous les mépris;Rayan Mercier;1964;971-8-5599-1891-3;17.60;9
A Confederacy of Dunces;Miss Estevan Mitchell;1951;228-3-6003-0084-7;46.26;0
Pourquoi je mens ?;Prof Lou Cousin;1970;808-9-2718-6847-2;18.45;9
Romulus der Große;Annelie Götz;1947;777-6-5643-1523-2;48.44;2
L'Odeur du sanglier;Alexis Gauthier;1943;682-0-2682-9804-8;17.96;3
Götz von Berlichingen;Fr. Emre Behr;2018;452-9-2536-9837-0;07.87;6
La Peau des savants;Masson Mohamed;1940;253-6-6735-5559-1;47.31;8
Shall not Perish;Vivian Hermiston V;2003;900-3-6528-5872-4;25.91;0
Le Désir des femmes fortes;Moulin Julie;1983;416-1-4669-9478-7;57.16;0
Dantons Tod;Graf Lenny von Moeller;2011;452-6-1994-3014-0;21.31;3
La Promise du voyeur;Olivier Louna;2012;846-9-7062-7294-8;14.49;6
Die Panne;Prof. Dominic Morhelfer;2018;147-1-9487-9262-6;62.26;6
Pourquoi je mens ?;Lemoine Mattéo;1989;338-1-1638-8153-0;04.84;7
Vanity Fair;Ms. William Hirthe;2010;604-8-5455-1833-5;32.10;3
Pourquoi je mens ?;Dr Romane Moreau;1959;410-7-1499-0099-6;56.97;3
Der zerbrochene Krug;Fenja Kohnle;2011;935-2-8796-6338-5;99.31;5
Le Désir des femmes fortes;Francois Hugo;1945;811-6-2116-0227-4;08.33;2
Heidi;Freiherr Timon zu Gakstädter;1945;811-9-6728-9549-3;44.13;0
La Soumission comme passion;Sacha Masson;2014;185-2-7327-8968-9;15.67;4
What's Become of Waring;Trey Davis;1965;361-5-2787-6055-3;49.44;6
L'Odyssée invisible;Romane Louis;2019;587-6-5742-5669-5;64.37;8
Der Schimmelreiter;Leann Clarius;2018;647-1-8231-3971-0;25.55;1
La Soumission comme passion;Huet Jade;2014;993-2-4434-7302-7;43.94;6
Nathan der Weise;Marcel Tächl;2015;392-5-8455-2106-0;49.86;3
La Promise du voyeur;Mathis Dumas;2007;593-3-1067-6036-7;58.54;2
The Widening Gyre;Mrs. Pierre Prosacco;2017;462-4-1347-8548-8;08.35;9
L'Odeur du sanglier;Chloé Fleury;1956;108-4-8806-9411-7;82.25;9
Die Blechtrommel;Baronin Leni zu Hütter;2001;337-1-8163-2039-4;21.52;2
L'Odeur du sanglier;Baptiste Laine;2003;066-2-4456-8447-1;49.45;4
Heinrich von Ofterdingen;Aileen vom Möhsner;2015;188-1-4443-7201-0;69.99;3
L'Odeur du sanglier;Roux Yanis;2010;702-4-4101-1328-5;43.39;2
For Whom the Bell Tolls;Paxton Mosciski Sr.;2000;263-6-6234-5583-6;29.41;2
La Peau des savants;Picard Mathilde;2015;651-5-9933-6015-9;06.85;3
Der eiserne Gustav;Ramon Prediger;2009;487-6-5187-1800-0;11.98;8
Pourquoi je mens ?;Dumas Tom;2015;706-5-3616-0548-5;99.63;2
Cleopatra;Nia Zwiener;1964;019-6-5114-7640-2;98.62;7
La progéniture du mal;Schmitt Julie;2001;265-6-0268-5384-9;37.85;5
The House of Mirth;Miss Charlie Ziemann;1963;699-9-5856-9921-8;45.20;6
L'Odyssée invisible;Lena Da silva;2012;484-4-7728-9195-5;49.94;2
Die unendliche Geschichte;Baron Emmy Seidel;1997;701-3-4098-5698-8;53.12;5
L'Odyssée invisible;Clement Tom;2008;559-9-6427-6191-8;73.52;9
Narziss und Goldmund;Prof. Dr. Melisa Günther;2007;450-1-5979-3952-7;62.42;3
L'Odeur du sanglier;Masson Océane;1950;543-1-6963-7212-4;47.00;6
All the King's Men;Geovanny Anderson;1988;457-9-7020-0780-0;47.72;4
La Soumission comme passion;Moulin Lena;1962;780-1-9774-1985-6;18.54;3
Das Versprechen;Dr. Conner Porsche;1964;680-4-1752-1419-5;88.73;9
L'Odyssée invisible;Julien Romain;2014;516-4-3216-6891-2;58.60;1
Die Physiker;Liana Behrenbruch;1999;249-0-3400-6339-0;31.11;0
Pourquoi je mens ?;Manon Benoit;2013;394-5-7048-8089-4;80.99;7
Surprised by Joy;Karl Mosciski;1991;962-5-1393-9412-4;01.09;0
La Discipline des orphelins;David Léa;2018;929-6-5293-9428-6;10.34;1
Des Teufels General;Gräfin Jasmine vom Schwennen;1953;111-3-2053-8709-6;20.54;4
La Discipline des orphelins;Benjamin Dupuis;1980;337-9-5239-8023-9;30.23;9
Miss Sara Sampson;Angelo Vey;1968;591-9-6410-2491-9;02.03;3
Le Siècle de la rue voisine;Rousseau Ethan;1941;730-1-8254-1776-2;80.49;2
Endless Night;Helena Brakus;2015;355-4-1535-2909-7;83.48;9
Pourquoi je mens ?;Lucas Raphaël;1964;095-9-6128-3174-5;89.78;2
Helden wie wir;Niclas von Lammert;2010;557-2-2101-4433-8;65.97;8
La progéniture du mal;Mme Mael Moulin;2006;891-5-6876-4734-9;22.69;4
Mutter Courage und ihre Kinder;Tanja Cleem;1994;652-4-3364-9445-7;81.61;2
Le Couloir de tous les mépris;M. Gabriel Lambert;2005;882-8-2166-9362-5;92.66;7
Butter In a Lordly Dish;Mrs. Bryana Sipes;1960;984-5-8355-6294-5;01.75;2
L'Odeur du sanglier;Clement Yanis;1954;234-7-4345-4044-3;00.76;4
Faust, Part I;James Lindner;1971;273-9-5865-0280-6;67.78;9
La Peau des savants;Mme Pierre Marie;2005;851-3-0735-9231-8;72.35;6
Romulus der Große;Tobias Schönherr;2014;823-7-2547-5101-8;79.03;7
La Peau des savants;Bourgeois Zoe;1957;240-3-8432-0274-4;32.46;8
All the King's Men;Stacey Kassulke;1985;939-6-9950-6920-6;40.33;4
L'Odeur du sanglier;Mlle Mattéo Nguyen;1976;025-0-8720-5169-0;97.51;5
Maria Magdalene;Baronin Maya Saile;2008;975-5-3684-5085-9;16.03;7
Le Désir des femmes fortes;Prof Léo Pierre;2016;572-9-1987-0946-2;83.86;5
Lenz;Justin Riediger;1964;685-3-2096-2298-8;21.97;0
Le Couloir de tous les mépris;Moreau Charlotte;2003;447-1-4481-3813-2;75.23;2
Postern of Fate;Ova Skiles I;2014;513-9-6619-8193-6;56.89;3
La progéniture du mal;Pauline Leclercq;2011;450-6-7924-0149-5;07.26;5
Fabian;Baronin Emil vom Lindenberg;2002;010-8-3860-0488-9;17.88;2
La Promise du voyeur;Lisa Thomas;2018;252-3-5194-8690-3;24.84;6
Romeo und Julia auf dem Dorfe;Devin Rüter;2002;387-0-9749-0894-0;72.51;8
La Discipline des orphelins;Léa Bonnet;1988;481-5-1432-9758-0;71.59;1
All Passion Spent;Nella McGlynn;2006;603-5-9655-6204-6;84.21;6
Le Désir des femmes fortes;Axel Philippe;1955;696-4-9337-3099-3;43.85;4
Der Tod in Venedig und andere Erzählungen;Graf Aaron zu Plass;1958;321-3-8048-1511-0;39.09;9
Le Siècle de la rue voisine;Evan Sanchez;1969;856-6-2544-9496-2;87.44;2
Das Boot;Gräfin Karlo von Kappler;2006;599-9-8327-9805-2;17.22;5
Le Désir des femmes fortes;Deschamps Jade;2004;329-1-1608-1719-6;82.86;4
Ah, Wilderness!;Miss Tamia Okuneva;2011;346-4-4135-0578-0;45.50;9
La Promise du voyeur;M. Léa Barre;1966;195-6-5774-2441-3;27.52;8
Das Schiff Esperanza;Eric Dieckmann;1948;115-3-2874-8094-7;72.60;5
Le Désir des femmes fortes;Chevalier Tom;1953;991-2-2347-5356-3;09.30;1
Jahrestage;Svea Geyer;1958;423-7-5796-0494-6;74.85;1
Le Couloir de tous les mépris;Aubry Chloé;2002;400-2-3782-3455-3;53.46;0
Of Human Bondage;Hollie Daugherty;2018;801-5-2495-1504-2;29.21;6
La Soumission comme passion;Rayan Blanc;1994;559-9-7266-5075-3;49.31;7
Unterm Rad;Gräfin Francesca von Bosler;2009;064-6-2796-1061-7;50.08;5
La progéniture du mal;Raphaël Dupuy;2008;664-9-6833-2398-9;28.31;2
Die Dreigroschenoper;Dr. Finnja Kallensee;1978;044-2-4191-5055-0;57.45;5
L'Odyssée invisible;Adam Boyer;1950;015-9-9828-6781-6;86.91;4
Number the Stars;Isaac Roberts;2007;743-7-4280-0734-8;98.40;2
La Peau des savants;Prof Océane Leroy;1994;143-1-2769-0185-7;75.91;9
Schachnovelle;Livia Nicolay;1959;917-9-4477-6379-8;05.94;8
La Promise du voyeur;Prof Noah Bonnet;1998;983-8-1528-7612-3;98.72;0
Tauben im Gras;Marco Leitheim;2003;539-0-2062-7323-5;07.33;1
La Soumission comme passion;Mme Maëlle Fabre;1980;477-4-1506-7598-6;31.71;2
The Moon by Night;Joyce Schinner;2012;567-3-6261-7390-1;72.22;8
Le Désir des femmes fortes;M. Alicia Duval;2006;650-2-6235-5226-8;05.08;7
Faust, Part I;Freiherrin Daniela von der Dautzenberg;1993;792-3-7518-6644-1;52.73;8
La Peau des savants;Renault Maxime;2011;656-9-8184-8929-7;40.33;9
Die unendliche Geschichte;Freiherrin Colleen Konow;2003;957-2-6823-4284-9;45.75;1
Le Siècle de la rue voisine;Gabriel Gerard;1986;963-4-6830-6703-7;98.41;6
Waiting for the Barbarians;Ally Schimmel PhD;1951;201-4-0782-0575-4;72.36;5
Pourquoi je mens ?;Aubry Nicolas;1997;691-2-0227-3278-8;50.76;8
Nathan der Weise;Nelli Emert;1954;112-8-2727-6816-8;39.02;2
La Soumission comme passion;Dr Tom Guyot;1965;921-1-5237-5735-7;00.18;2
Miss Sara Sampson;Hr. Mustafa Linnenbaum;2004;227-8-9215-8276-2;70.00;8
La progéniture du mal;Marty Mael;2015;180-9-7368-0827-2;55.06;8
All Passion Spent;Roma Wiegand;2009;055-5-7526-3891-4;80.81;4
L'Odyssée invisible;Rolland Jade;1994;769-6-0140-6993-6;19.15;4
Das Boot;Marten Hoffman;2002;047-2-0698-7347-9;22.42;2
La Soumission comme passion;Menard Mael;1956;250-4-8991-1072-1;55.87;0
Cleopatra;Graf Luke von der Tonat;2018;612-3-2021-3437-1;14.99;7
L'Odyssée invisible;Emilie Perrin;2002;501-1-4178-7266-1;36.57;0
Nine Coaches Waiting;Friedrich McGlynn Sr.;1980;774-5-3302-4222-7;96.68;2
Pourquoi je mens ?;M. Jules Marty;2010;558-8-8323-2870-7;20.38;1
Das Parfum;Baron Cecile von der Töpfer;1977;176-5-3042-3793-9;64.85;2
Le Désir des femmes fortes;Dr Noa Lopez;2000;887-0-6781-4998-2;82.55;3
Unterhaltungen deutscher Ausgewanderten;Luan Beh;2018;107-8-3528-8567-9;52.65;5
La Promise du voyeur;Mercier Anaïs;1950;354-7-0492-4998-5;37.57;9
The Parliament of Man;Evans Purdy;2002;122-3-6669-7226-2;66.76;8
L'Odyssée invisible;Lucas Maëlle;1954;426-1-0530-1941-5;30.33;9
Billiard um halbzehn;Jason Zender;2011;668-4-8405-8638-4;54.04;0
Pourquoi je mens ?;Adrien Dubois;1973;731-6-3576-4741-1;81.24;1
Narziss und Goldmund;Freiherrin Mirja von Müller;2001;700-9-3888-1491-0;23.90;3
Le Couloir de tous les mépris;Dr Thomas Guillaume;2008;524-4-3292-4850-4;59.48;3
Bury My Heart at Wounded Knee;Asia Gibson;2000;744-8-5106-4604-8;82.92;6
La Soumission comme passion;Mme Lucie Perez;1959;369-8-6360-8726-2;41.16;7
Die Buddenbrooks;Pia Tischler;2007;891-3-3150-3490-7;92.05;4
L'Odyssée invisible;M. Yanis Renard;1954;898-4-7000-4205-2;15.96;3
Nathan der Weise;Luis von der Giehl;1952;543-9-8054-1529-6;82.17;8
La progéniture du mal;Mme Théo Arnaud;2016;023-8-2210-8694-7;67.67;6
