title;author;publicationyear;isbn;europrice;stock
Der Zauberberg;Graf Lewis von Diezel;2005;466-5-4018-9207-1;27.83;0
Pourquoi je mens ?;Tom Jacquet;2012;284-2-4221-5788-6;53.84;4
Die Weber;Abigail Weiler;2019;762-6-2752-4725-9;54.61;3
La Soumission comme passion;Roger Rayan;1971;437-2-8636-2010-2;88.85;9
In a Glass Darkly;Dr. Lauretta Schamberger;1987;667-8-9893-0208-5;59.00;3
La Promise du voyeur;M. Noémie Henry;1964;150-6-4256-5181-4;86.34;2
Der Steppenwolf;Prof. Liv Dombrowski;1970;870-5-5944-9264-7;21.89;5
La Peau des savants;Elisa Rolland;1981;080-7-5806-3337-0;25.70;6
Eiche und Angora;Tarja Berner;2007;340-0-9666-6086-5;22.06;9
L'Odyssée invisible;Roche Romain;1987;090-8-4484-5752-9;82.72;5
Tirra Lirra by the River;Santa Kozey;2000;989-5-7030-6580-5;30.84;7
La progéniture du mal;Michel Manon;1977;778-1-2931-6861-1;12.84;6
Das steinerne Herz;Helen von der Kohle;1991;355-8-0282-0934-9;06.21;2
L'Odeur du sanglier;Nathan Lacroix;1957;402-0-4174-0811-9;40.84;3
Winnetou;Graf Valentina von der Kühnemund;2018;751-4-4001-5559-8;77.20;9
La Promise du voyeur;Barre Océane;2012;695-9-6924-2337-1;58.29;8
Time of our Darkness;Noemie Funk;2017;556-8-5237-3002-5;35.73;6
La progéniture du mal;Meunier Tom;2013;179-7-6132-8745-1;45.02;2
Der Schimmelreiter;Tarja Vogt;1963;570-3-4106-1890-4;15.86;8
La Peau des savants;Kylian Jacquet;1975;534-4-2287-8330-9;74.29;8
Frühlings Erwachen;Graf Milena zu Hargasser;2009;195-3-2854-0091-7;34.77;7
La progéniture du mal;Schneider Lou;2013;607-9-8856-3507-1;20.21;1
What's Become of Waring;Lemuel Simonis;1997;945-8-1561-2185-3;12.09;1
L'Odyssée invisible;Mme Maxence Petit;1944;304-5-5837-7524-5;36.84;7
Sansibar oder der letzte Grund;Freiherrin Eveline Kubera;2004;881-5-4811-6235-9;22.71;9
Le Couloir de tous les mépris;Nicolas Giraud;1942;762-0-6781-9198-7;91.84;7
Die zärtlichen Schwestern;Tommy Schulze;2008;494-1-6446-3555-7;31.14;2
La progéniture du mal;Gabriel Guillot;1946;319-7-2724-6709-9;41.40;2
To Say Nothing of the Dog;Zane Nitzsche PhD;2003;340-4-1313-5400-2;72.01;3
La Promise du voyeur;Prof Chloé Gauthier;1943;895-1-1396-5912-3;98.16;1
Wer einmal aus dem Blechnapf frisst;Alica Gummelt;2007;554-3-8897-7672-6;66.03;5
L'Odyssée invisible;Guillaume Jeanne;2005;989-6-0614-4568-9;55.11;4
Lieutenant Gustl;Vivian Abicht;2011;137-0-2888-2024-1;43.12;0
Le Couloir de tous les mépris;Prof Maxence Petit;1947;583-8-5852-0152-0;00.92;3
Bury My Heart at Wounded Knee;Ressie Haley;2012;712-7-1619-5195-2;00.43;8
La Promise du voyeur;Prof Mélissa Gonzalez;1983;314-0-1466-6216-6;86.26;1
Ehen in Philippsburg;Hr. Marius Götz;2007;670-4-8389-1349-8;38.71;6
La Peau des savants;Clara Morel;2012;239-2-4647-5866-6;13.84;1
Die neuen Leiden des jungen Werthers;Nelly Schneider;2001;128-8-1309-6735-8;93.37;4
La Discipline des orphelins;M. Alicia Richard;2010;932-8-9173-3512-8;18.46;5
Eyeless in Gaza;Mr. Rose Gaylord;1943;597-7-5586-5273-8;49.30;5
La progéniture du mal;Rousseau Célia;2010;232-9-7640-0267-7;96.79;5
Das steinerne Herz;Nelson Wachenbrunner;2007;366-9-5054-2196-6;72.66;0
La Promise du voyeur;Anaïs Arnaud;2007;132-3-4674-6063-3;30.54;1
Die Physiker;Norman Kass;1979;546-1-0672-2185-8;51.62;3
La Discipline des orphelins;Mme Lucie Fleury;1960;414-4-2004-8278-8;11.12;1
The Far-Distant Oxus;Sarai Greenholt;1964;206-8-2616-9505-9;63.73;0
Pourquoi je mens ?;Schmitt Ethan;1949;283-4-5820-9535-0;42.88;7
Vor Sonnenaufgang;Baron Vitus von der Kahl;2009;143-2-5034-8186-9;08.92;7
Le Désir des femmes fortes;Adrien Royer;2019;157-0-3293-2750-7;72.64;8
Die Dreigroschenoper;Cecilia Boruschewski;2003;203-5-9911-2534-2;13.85;4
La progéniture du mal;Mathéo Louis;1976;879-6-3403-5138-9;31.45;5
Ah, Wilderness!;Hailie Jerde;1983;728-0-2317-7567-3;53.56;3
Le Couloir de tous les mépris;Marty Marie;1974;640-5-9574-2290-6;52.81;8
Hyperion oder der Eremit in Griechenland;Baron Davin Jahn;2010;183-4-8448-8726-8;51.56;4
La Peau des savants;Hugo Petit;2014;130-3-5319-8501-6;71.82;5
Faserland;Leonardo Friedmann;2003;809-0-2259-5759-3;78.94;9
La Discipline des orphelins;Arthur Gerard;1979;812-4-7427-1372-8;30.85;7
To Your Scattered Bodies Go;Tatum Littel;1960;608-5-1821-4830-0;08.85;6
La Promise du voyeur;Julien Gonzalez;1967;474-7-4326-7449-0;17.27;2
Jahrestage;Stefanie Dombrowski;2008;904-2-4880-1594-3;98.31;2
La Promise du voyeur;Mlle Thomas Muller;1980;697-1-9611-1208-3;29.81;6
Die Lehre der Sainte-Victoire;Baris Gamper;2004;710-4-6922-7684-9;10.23;9
La progéniture du mal;Mme Charlotte Duval;1995;703-7-5001-8840-2;07.51;3
If I Forget Thee Jerusalem;Ms. Donnell Lesch;1948;380-5-7848-0795-4;09.15;4
La Soumission comme passion;Schmitt Ethan;2019;696-0-6009-8585-4;09.01;3
Die zärtlichen Schwestern;Prof. Inka Sischka;1973;168-3-9637-2656-1;97.08;9
La progéniture du mal;Dr Charlotte Marchal;1945;048-2-3736-7093-0;68.53;3
Götz von Berlichingen;Teresa Brauer;1943;201-4-3601-7984-8;17.31;2
La progéniture du mal;Berger Maëlle;2000;604-2-0940-3664-6;01.50;4
Ring of Bright Water;Madie Dickens;1990;521-9-4217-1799-5;96.48;5
La Promise du voyeur;Louise Moulin;1971;097-9-6743-3778-1;64.14;4
Die Aufzeichnungen des Malte Laurids Brigge;Leoni Kluwe;2000;183-0-6276-9043-4;06.00;4
Pourquoi je mens ?;Rey Thomas;1997;275-2-3742-0669-8;18.78;9
Winnetou;Yaren Merkel;1980;895-6-8865-7611-6;56.24;5
Pourquoi je mens ?;Alexis Simon;1965;291-2-0567-3455-3;05.55;4
Rosemary Sutcliff;Joanne Hodkiewicz;1957;200-0-4965-8470-9;13.06;3
La Promise du voyeur;Lefevre Marie;2004;948-1-8449-9519-2;45.44;5
Die Leute von Seldwyla;Giuliana Demut;1940;607-5-1098-3995-3;79.51;4
Le Couloir de tous les mépris;Adrien Richard;1996;532-5-7353-2510-1;37.79;8
Die Verwandlung/Erstes Leid;Efe Ripken;2002;936-0-3288-9305-2;92.78;1
La progéniture du mal;Léo Arnaud;2006;176-8-9684-4049-2;20.01;5
The Wind's Twelve Quarters;Hyman Spinka;2015;659-1-9564-1251-9;90.67;8
Pourquoi je mens ?;Fabre Léo;2001;438-7-4978-6200-7;14.60;7
Der Richter und sein Henker;Dipl.-Ing. Joline Melzer;2006;956-0-5295-8077-3;36.99;1
Le Siècle de la rue voisine;Fleury Mattéo;1944;334-5-7442-2858-4;99.37;5
Im Krebsgang;Prof. Henrike Mehlhorn;1981;948-0-9888-0704-5;81.04;8
L'Odyssée invisible;Lucie Aubert;1964;115-4-8379-8985-0;51.57;9
The Little Foxes;Joaquin Gerlach;2003;614-5-6601-2032-0;59.00;4
L'Odeur du sanglier;Maxence Barre;2000;867-2-1250-8828-9;72.06;3
Die Weber;Selin Dreher;1955;254-4-0084-1297-0;26.72;5
Le Couloir de tous les mépris;Faure Baptiste;1956;527-0-5577-4933-4;12.71;4
Der Brief des Lord Chandos;Julina Thriene;2007;421-5-9058-3513-1;96.12;2
Le Siècle de la rue voisine;Nicolas Célia;1976;473-0-1106-2874-4;71.27;2
Jesting Pilate;Raleigh Abbott;1950;607-7-5137-4057-7;82.13;0
Pourquoi je mens ?;Moreau Hugo;2002;323-9-7906-8655-1;24.95;0
Nathan der Weise;Fr. Veronika Crews;2005;565-8-4343-1982-1;89.46;9
L'Odeur du sanglier;Pons Ethan;2011;078-5-9317-2378-5;32.69;4
Faust, Part I;Gräfin Lenia Klimczak;1940;749-9-5140-3376-0;39.80;4
Le Désir des femmes fortes;Roux Juliette;1992;724-2-9207-5554-1;81.30;9
The Man Within;Yvonne Nolan;1979;423-7-8341-2433-5;06.25;9
La Discipline des orphelins;Sarah Muller;1984;277-0-0144-6077-1;49.67;9
Hyperion oder der Eremit in Griechenland;Mailin Balkow;2018;405-3-3536-6748-4;57.41;7
L'Odyssée invisible;Thomas Meyer;2010;656-3-3980-9714-7;28.93;1
Der grüne Heinrich;Baron Angela von Reiber;2013;826-0-3911-3623-7;13.66;6
La Peau des savants;Prof Mohamed Boyer;1981;166-0-6452-4807-7;48.42;7
Clouds of Witness;Katelyn Lind;1953;546-5-9802-8840-6;16.46;3
L'Odeur du sanglier;Lisa Paris;1961;220-3-7820-7804-9;14.59;6
Der Goldene Topf;Baron Malik von Neubert;2003;171-8-3003-8307-8;27.63;1
Le Siècle de la rue voisine;Dr Enzo Michel;2011;884-2-6501-7637-6;96.16;6
Narziss und Goldmund;Maik von Molzan;1972;328-4-1717-5275-2;81.72;0
La Peau des savants;Giraud Alicia;2002;215-7-2885-4979-3;33.87;1
Nine Coaches Waiting;Mr. Julius Crooks;2009;462-4-7237-9039-4;77.99;1
La Soumission comme passion;Perrin Sacha;1964;661-1-5688-4712-9;23.29;2
Die zärtlichen Schwestern;Graf Mark Busemann;2008;135-0-4697-2810-9;76.06;6
L'Odeur du sanglier;Mathilde Renault;1952;413-8-3219-9180-2;14.84;5
Minna von Barnhelm;Ruben Kosenkow;1976;887-5-9813-1955-8;30.48;7
L'Odyssée invisible;Gautier Hugo;2015;709-0-1800-9421-2;40.74;4
Such, Such Were the Joys;Miss Jaquelin Wolff;2006;765-3-8296-4664-0;41.64;2
La Promise du voyeur;Clement Benjamin;2015;309-7-0957-5813-8;19.41;1
Woyzeck;Thorben Fusenig;2007;037-1-2200-4565-6;50.49;1
L'Odeur du sanglier;Leroy Mael;1974;346-1-3073-5118-9;00.86;3
Die Räuber;Anneke Isekenmeier;2013;002-5-0880-1786-6;47.35;6
La Soumission comme passion;Lucas Carla;2014;408-1-2128-1350-9;31.59;3
Jesting Pilate;Alexandro Rogahn;1987;202-1-0952-4064-4;70.06;0
La Peau des savants;Mlle Quentin Laurent;2010;615-2-0935-2182-1;17.55;0
Cleopatra;Kenny Vogel;2011;630-4-3081-8091-7;68.98;1
L'Odeur du sanglier;Mme Théo Duval;1951;700-4-9967-8957-2;40.45;6
Mephisto;Marisa Dobbrunz;1961;005-3-8300-7408-5;86.30;1
La progéniture du mal;Dr Alice Fernandez;2015;005-9-0053-7702-1;10.68;6
For a Breath I Tarry;Macey Stokes PhD;1940;477-1-1151-9850-1;37.02;6
Le Couloir de tous les mépris;Francois Baptiste;2014;055-8-6409-8427-2;87.07;6
Das Versprechen;Linnea Möhsner;2009;008-8-6199-9911-5;17.08;6
La Discipline des orphelins;Mathilde Collet;2006;748-3-9517-4681-8;03.42;3
Das Boot;Pauline Bräutigam;2013;986-0-9017-6310-1;00.44;3
La Promise du voyeur;Jules Perrot;2009;905-1-1969-6653-1;09.14;3
The Moon by Night;Rickie Dietrich Jr.;1941;321-1-4942-7360-5;64.95;0
L'Odeur du sanglier;Da silva Enzo;1989;214-4-8695-4996-0;92.70;6
Der Schimmelreiter;Bjarne vom Tasche;1973;106-7-9791-6448-6;80.89;6
La Promise du voyeur;Mme Juliette Thomas;2005;011-5-3019-1570-0;94.41;8
Italienische Reise;Ana Elss;1953;018-1-9401-5781-6;68.92;8
La Soumission comme passion;Lou Adam;1965;204-7-0923-5662-3;14.02;5
Eyeless in Gaza;Shakira Parisian;1958;017-6-6524-6390-4;38.81;5
La Soumission comme passion;Hugo Le roux;2010;567-3-7221-6966-2;35.66;5
Iphigenie auf Tauris;Gräfin Marisa Nabow;2011;252-4-1487-9577-8;83.06;9
L'Odyssée invisible;M. Ines Francois;1977;030-1-1771-0539-1;26.18;1
Ein fliehendes Pferd;Karim Linke;1976;524-5-8116-5205-9;27.08;8
Pourquoi je mens ?;Carla Rolland;2006;585-3-0073-2280-2;07.00;7
Mother Night;Ernie Walker;1958;379-5-2546-7669-5;75.11;9
La Peau des savants;Dubois Julien;2019;511-4-6212-1650-4;38.93;1
Der Stellvertreter;Albert Menne;2003;689-2-5915-2665-5;50.51;8
La Peau des savants;Louis Louna;1984;030-7-8869-5177-1;85.34;3
Wer einmal aus dem Blechnapf frisst;Sinja Weiler;2003;197-1-6945-2962-0;69.91;8
La progéniture du mal;Durand Célia;1967;546-4-8888-7656-8;40.30;2
Fair Stood the Wind for France;Dr. Laurence Hayes;2016;709-6-9650-1535-0;97.86;5
La progéniture du mal;Joly Mathis;1940;734-5-3909-9483-7;78.94;8
Im Krebsgang;Kenny vom Schuermann;1984;989-9-3973-2381-7;75.93;5
La Discipline des orphelins;Marie Jade;2014;144-5-9487-4798-1;03.06;5
Tauben im Gras;Dominik Bremser;1959;354-9-9524-5132-7;06.98;2
La Promise du voyeur;M. Jules Vincent;2003;705-4-7664-1247-0;43.63;8
Surprised by Joy;Mrs. Heidi Bradtke;1952;103-1-6824-4011-7;52.05;7
Le Désir des femmes fortes;Alice Perrot;1956;343-6-1067-3128-3;98.06;7
Maria Magdalene;Lutz Krause;2015;092-0-4481-7076-0;27.46;1
La Soumission comme passion;Louis Charpentier;1942;237-8-0728-2580-1;50.01;6
Romulus der Große;Freiherr Annabel Eleyth;2007;847-4-1195-0491-8;22.10;0
Le Siècle de la rue voisine;Jade Thomas;1950;461-1-6810-4178-6;26.00;0
Blithe Spirit;Raegan Gorczany;2000;036-6-7755-7973-1;76.21;8
La Peau des savants;Poirier Maëlys;1961;355-5-1459-5184-3;47.45;3
Die Weber;Dipl.-Ing. Elif Kochan;2018;734-6-9275-2475-2;81.59;6
La Peau des savants;Lou Riviere;1944;619-8-0809-6364-7;19.73;1
Es geschah im Nachbarhaus;Prof. Dr. Dr. William Just;1984;624-8-1868-0582-7;34.90;1
Pourquoi je mens ?;M. Justine Perrot;2017;881-8-8409-2983-9;49.91;0
The Painted Veil;Brock McDermott;2002;465-8-8133-3507-5;86.07;2
Le Couloir de tous les mépris;Mlle Ines Fleury;2018;977-8-7001-8965-4;66.21;6
Damals war es Friedrich;Linn Weimer;1942;294-1-6342-4636-4;86.88;9
Le Siècle de la rue voisine;Guerin Axel;2007;655-2-9126-2865-7;26.42;2
Vor Sonnenaufgang;Freiherr Mara Reusse;1965;203-3-0772-2846-2;04.35;7
Le Couloir de tous les mépris;Maxence Fabre;2002;006-3-4565-7008-3;22.47;4
I Will Fear No Evil;Shad McCullough;1945;070-0-3059-9817-5;59.27;7
Le Couloir de tous les mépris;Marchand Romane;1968;357-2-6888-0917-8;99.03;5
Die Marquise von O...;Christiane Ludolf;1991;546-1-2574-1131-6;91.12;0
La Discipline des orphelins;Sanchez Axel;2016;436-6-8070-7566-3;99.66;9
Jakob der Lügner;Alena Ewald;2007;116-1-4465-3488-1;94.05;6
Le Siècle de la rue voisine;Mme Benjamin Fontaine;1986;664-9-3839-2414-0;95.64;6
Nine Coaches Waiting;Omari Kautzer;1986;611-5-0255-5977-6;04.42;2
La Soumission comme passion;Hubert Lola;1962;773-3-0951-7182-6;52.80;3
Sterbender Cato;Freiherrin Giuliana zu Ehm;2009;287-3-5859-7380-5;38.20;3
L'Odeur du sanglier;Aubry Alexandre;2015;614-1-1516-6035-5;32.11;4
Heinrich von Ofterdingen;Linus Priemer;1945;736-6-9184-8547-0;87.52;4
Le Désir des femmes fortes;Mlle Justine Dupuis;2019;062-2-7888-1137-6;56.26;3
Behold the Man;Mrs. Alva Schoen;1994;763-2-8878-7220-9;52.42;0
Le Couloir de tous les mépris;Prof Lisa Giraud;2009;277-6-7572-0879-3;19.03;4
Die Erschiessung des Landesverräters Ernst S.;Dipl.-Ing. Konrad Terlecki;1969;417-8-1943-1053-9;36.23;9
La Soumission comme passion;Chloé Prevost;1991;909-8-3297-3603-4;89.94;8
Eiche und Angora;Graf Leann Stengel;1982;616-9-2369-8168-9;94.86;9
La Discipline des orphelins;Evan Moreau;1956;426-5-5077-9664-3;68.89;4
The Heart Is Deceitful Above All Things;Mr. Reece Cassin;2013;431-3-5208-9542-8;02.76;8
Le Couloir de tous les mépris;Dr Mathilde Richard;2016;592-2-1724-6397-8;09.50;9
Woyzeck;Christina Jander;2009;007-5-0635-9390-3;79.67;9
Le Siècle de la rue voisine;Juliette Faure;1989;507-2-8997-5953-8;92.79;6
Heinrich von Ofterdingen;Yannis Gerdel;2001;579-2-2574-9636-2;66.23;0
La Discipline des orphelins;Dr Célia David;1992;534-8-3876-4590-8;50.42;3
Alone on a Wide, Wide Sea;Tiana Schmitt;2014;616-9-3434-6467-3;25.25;7
La Peau des savants;Laurent Lena;1987;107-9-3513-3630-5;78.12;8
Miss Sara Sampson;Janne Kähler;2011;388-3-7391-3707-2;35.80;7
La Discipline des orphelins;Prof Marie Lucas;2019;512-4-0035-0130-3;36.01;2
Der grüne Heinrich;Dipl.-Ing. Ivan Abel;2008;800-6-1479-5173-0;20.68;5
L'Odeur du sanglier;Prof Elisa Giraud;1990;396-9-5541-0946-1;45.47;7
Tirra Lirra by the River;Louisa Mohr;1962;530-2-5745-0384-6;94.26;7
Le Siècle de la rue voisine;Mathéo Sanchez;2006;990-6-3045-6717-4;13.42;6
Der Richter und sein Henker;Lenny zu Pöche;1958;666-0-5723-4434-5;50.53;0
Le Désir des femmes fortes;Mme Elisa Cousin;1977;278-2-4545-8004-7;36.09;9
Berlin Alexanderplatz;Freiherr Evelyn zu Matula;1998;236-3-0655-2306-8;53.28;1
Pourquoi je mens ?;Vincent Rayan;2002;404-2-8527-9212-4;35.36;6
Many Waters;Allison Haley;2001;330-1-0250-1975-0;35.04;1
Pourquoi je mens ?;Lisa Huet;1998;889-6-4553-8586-9;19.69;2
Deutschland. Ein Wintermärchen;Graf Laurin von Gotz;1974;532-8-4868-0555-4;19.31;6
Le Désir des femmes fortes;Mme Océane Simon;2006;936-6-4854-0669-1;21.51;9
Götz von Berlichingen;Graf Immanuel von Markowski;2016;255-3-7336-9479-0;64.37;2
Pourquoi je mens ?;Vidal Anaïs;1957;082-3-6438-8455-4;87.66;1
Lilies of the Field;Kelton Schumm;1988;603-7-8251-8324-6;83.00;9
L'Odyssée invisible;Gonzalez Quentin;2001;134-9-9540-4151-8;02.99;6
Sterbender Cato;Freiherrin Joleen Gehring;2018;290-9-6036-2255-2;91.19;8
La Peau des savants;Gautier Adam;2007;487-5-1647-3399-7;16.67;9
Götz von Berlichingen;Korbinian vom Keutel;2007;566-0-2400-6635-2;93.82;8
L'Odeur du sanglier;Paul Clément;2015;073-3-2103-5827-5;14.46;7
For Whom the Bell Tolls;Jeffry Johnston;1996;291-1-8904-6317-5;24.09;8
L'Odeur du sanglier;Dr Charlotte Pierre;1999;597-2-8377-0284-7;59.12;4
Wilhelm Meisters Wanderjahre oder die Entsagenden;Loreen von der Oschkenat;1972;658-4-0258-0642-7;97.28;0
La Soumission comme passion;Julien Caron;2001;636-3-8175-4066-8;28.82;5
Der gute Mensch von Sezuan;Alica Bos;2006;397-7-8796-3476-1;25.38;2
L'Odeur du sanglier;Lopez Romain;1981;300-0-6828-8084-4;06.61;5
Fear and Trembling;Micaela Feil;1999;023-9-3318-5875-9;08.95;8
L'Odeur du sanglier;M. Camille Andre;1975;046-1-8948-3720-7;39.72;1
Die unendliche Geschichte;Gabriel Blassneck;1992;022-5-9295-4052-8;08.68;3
La progéniture du mal;Elisa Muller;1980;785-6-2111-7597-6;09.22;9
Des Teufels General;Ramon Schroder;2009;047-1-8548-6811-4;55.72;8
Le Couloir de tous les mépris;Dr Tom Lemaire;2016;886-3-2211-3792-7;44.60;0
Those Barren Leaves, Thrones, Dominations;Enrique Bosco;2012;182-8-3188-6947-8;84.44;8
La Soumission comme passion;Lena Carpentier;2004;457-2-4876-3236-8;25.92;5
Der abenteuerliche Simplicissimus;Thalea Sander;1943;742-0-2674-5142-4;56.11;3
Le Couloir de tous les mépris;Elisa Richard;2001;192-1-8745-5182-1;71.75;6
Der Untertan;Isabelle Karrass;2002;223-6-5480-6964-1;32.94;2
La progéniture du mal;Huet Clémence;2016;149-5-4100-6303-6;03.12;8
Some Buried Caesar;Afton Lind;2007;614-8-7061-9668-9;25.81;0
La progéniture du mal;Dr Elisa Petit;1948;911-7-2070-4718-5;12.14;4
Das Marmorbild;Mateo Blassneck;1961;738-8-8958-1144-2;05.69;7
Le Couloir de tous les mépris;Mathis Colin;1958;495-9-6147-3029-2;86.45;1
Woyzeck;Freiherrin Luiz von der Daubner;2016;265-8-9266-2084-2;08.67;9
Le Couloir de tous les mépris;Le roux Clémence;2004;923-9-3350-5555-0;06.48;1
Lilies of the Field;Cristal Macejkovic;2011;004-6-1344-3645-3;95.24;5
La progéniture du mal;Mlle Carla Laurent;2000;733-1-4591-8273-9;93.77;9
Der abenteuerliche Simplicissimus;Luca Rosenthal;1968;148-9-1077-9904-4;20.89;3
La Promise du voyeur;Barbier Camille;1970;261-4-3264-7644-3;78.68;6
Der Steppenwolf;Robin vom Schreiner;1950;330-4-7412-8432-1;07.52;2
L'Odeur du sanglier;Noah Lemoine;1979;734-9-3529-4033-8;63.66;8
Great Work of Time;Lenore Stokes;1994;371-3-6377-9897-5;91.16;7
L'Odyssée invisible;Prof Quentin Dubois;1970;085-1-8980-1987-0;33.60;2
Haus ohne Hüter;Marika Rabenstein;1951;879-1-7315-5218-0;36.12;2
L'Odyssée invisible;Chevalier Mélissa;1999;313-7-6602-2195-9;31.56;9
Unterm Rad;Dipl.-Ing. Charlotta Tschiers;2006;162-0-0601-1546-1;25.63;5
Le Siècle de la rue voisine;Noel Lisa;1945;140-1-8810-6355-1;10.14;9
The Widening Gyre;Katlynn Rogahn;2004;926-2-2896-0032-3;98.67;6
La Discipline des orphelins;Laura Masson;1962;350-6-2162-4118-0;79.12;1
Romulus der Große;Rania zu Schenk;1944;890-7-6717-0974-2;72.50;3
La Peau des savants;Nathan Robert;2018;496-7-7541-7324-3;52.05;7
Kabale und Liebe;Prof. Dr. Loreen Plank;2003;603-0-7734-6827-6;74.51;7
Le Siècle de la rue voisine;Rodriguez Lucie;1958;752-0-6228-3964-5;55.02;9
O Jerusalem!;Libbie Hoeger;1973;816-6-0986-2783-0;83.47;7
La Promise du voyeur;Aubry Julien;1964;332-7-7424-1222-2;18.94;7
Der Augenblick der Liebe;Arved Danner;1960;689-9-8350-3534-1;35.98;0
La Soumission comme passion;Barre Sacha;2010;010-8-8950-8096-4;83.30;6
Cleopatra;Freiherr Nila Scholz;1948;303-8-9030-3119-3;01.45;0
L'Odeur du sanglier;Mlle Sacha Dumas;1963;065-9-9531-2671-1;18.78;3
Recalled to Life;Miss Krista Hills;1987;815-6-7758-7918-5;70.85;4
La progéniture du mal;Gaillard Noa;1994;741-2-6712-2817-4;77.00;0
Der Vulkan;Enrico von der Schäffel;1994;702-6-3027-3131-4;43.76;1
Pourquoi je mens ?;Mlle Lola Dumont;1965;100-1-3491-5123-6;19.07;5
Mutter Courage und ihre Kinder;Baronin Kilian Ritschel;1999;924-5-3877-0283-6;99.87;8
La Promise du voyeur;Charlotte Rey;2005;763-5-6406-7715-9;67.87;6
The Other Side of Silence;Augusta Labadie;1952;453-5-5440-7804-1;35.75;5
L'Odeur du sanglier;Mme Maeva Remy;1998;093-1-7177-1332-5;37.18;7
Leben des Galilei;Pius zu Belz;2006;114-5-8057-1612-9;07.33;2
Le Couloir de tous les mépris;Maillard Gabriel;1992;765-4-0394-2350-0;04.25;4
Eiche und Angora;Benno Leberer;2007;852-1-3031-9503-8;59.63;1
La Promise du voyeur;Fernandez Antoine;2009;144-6-3284-7305-2;92.14;1
This Lime Tree Bower;Stephen Turner DDS;2007;271-4-6720-4145-3;49.17;4
La Peau des savants;Prof Nathan Maillard;1992;316-0-5866-0891-3;44.77;5
Mutter Courage und ihre Kinder;Madleen Hartz;2012;928-7-8596-6438-9;93.68;4
Le Siècle de la rue voisine;Prof Pierre Muller;1973;575-9-9072-4271-2;80.82;4
Die Lehre der Sainte-Victoire;Jean Frey;2014;125-3-5064-2647-3;16.20;2
Le Désir des femmes fortes;Louna Collet;2008;072-1-8184-3209-1;51.80;8
The Mermaids Singing;Jude Nikolaus IV;2006;706-8-8459-1533-5;55.71;6
Pourquoi je mens ?;Benoit Anaïs;1967;418-2-3545-2483-0;01.56;5
Der eiserne Gustav;Prof. Dr. Dr. Tiago Leiteritz;1962;159-0-6701-0876-2;67.67;7
Le Désir des femmes fortes;M. Benjamin Arnaud;2013;035-5-4664-4455-6;66.77;9
Der gute Mensch von Sezuan;Joeline Hallmann;2008;090-5-5349-6007-0;41.60;7
L'Odyssée invisible;Yanis Da silva;1993;507-3-3918-4539-3;85.92;9
Time To Murder And Create;Elizabeth Keebler;2019;445-8-4209-2953-7;13.85;0
La Soumission comme passion;Mme Charlotte Mathieu;1979;267-8-5182-8463-6;22.46;5
Andorra;Livia vom Merkel;2001;532-2-2317-9441-0;18.45;7
La Soumission comme passion;Boyer Clément;2009;318-1-6385-7250-2;75.42;3
Don Karlos;Chiara Jucken;2000;958-7-8445-9451-0;37.26;1
Le Siècle de la rue voisine;Thomas Bonnet;2004;969-9-1994-1440-0;68.94;4
A Time to Kill;Brisa Schaden;2010;261-8-1067-6511-9;47.81;8
Le Désir des femmes fortes;Mlle Adam Dubois;1965;612-2-8547-2833-2;17.56;0
Der Mann ohne Eigenschaften;Freiherrin Richard von Buss;1974;227-0-8356-7900-4;90.78;6
Le Siècle de la rue voisine;Boyer Alexis;2005;792-1-9264-5882-0;64.57;4
Katz und Maus;Lenny Rach;2005;180-1-0155-5515-6;85.80;6
La Discipline des orphelins;Paris Camille;1966;240-3-5806-0898-4;50.85;7
Waiting for the Barbarians;Elisha Stehr;1975;422-4-1256-3004-4;26.51;5
Le Désir des femmes fortes;Pierre Laura;2000;710-8-8544-8825-2;81.85;3
Ein fliehendes Pferd;Lisanne von der Faulhaber;2013;821-2-5056-7993-9;56.65;5
L'Odeur du sanglier;Prof Zoe Marchal;2012;803-2-2237-1643-4;02.13;7
Die unendliche Geschichte;Tobias Seitz;2019;069-2-6672-9927-8;02.55;1
Le Siècle de la rue voisine;Prof Léa Colin;1946;368-9-9730-4839-4;73.36;9
The Way Through the Woods;Mrs. Magdalen Grimes;1989;750-6-9865-0441-6;38.45;2
