title;author;publicationyear;isbn;europrice;stock
Die Lehre der Sainte-Victoire;Tony Lenz;1968;974-5-2162-8966-8;31.46;0
Le Couloir de tous les mépris;Alexis Le gall;1943;574-4-1949-6805-7;75.49;7
A Glass of Blessings;Jeremie Haley;1982;093-0-0033-3935-0;27.70;5
Le Couloir de tous les mépris;Charpentier Maëlys;2003;116-5-5891-1013-7;09.23;0
Der Steppenwolf;Baronin Jayson vom Gromisch;2018;858-6-7021-7729-1;55.25;3
La Promise du voyeur;Antoine Carre;2009;511-5-2494-0546-8;54.20;1
Der Hauptmann von Köpenick;Celina Balcer;1949;173-6-1394-0795-2;91.36;7
La Promise du voyeur;Mme Ambre Garnier;1963;740-3-2363-4326-8;00.92;8
Oh! To be in England;Marcel Morar;2008;468-7-1266-2027-9;00.24;2
La Promise du voyeur;Da silva Clara;2010;846-0-7003-2085-6;86.32;5
Der eiserne Gustav;Eleni Stolle;1960;364-9-2327-5003-3;96.87;2
La progéniture du mal;Mlle Louise Robert;1983;453-5-4791-8336-4;64.89;9
Die Weber;Annalena Kohnle;2014;154-7-7073-8292-2;04.72;0
La Soumission comme passion;Roy Jeanne;2002;502-7-0761-9645-4;89.57;1
I Sing the Body Electric;Miss Clarissa Hagenes;1953;868-3-5210-0315-7;02.20;5
La Peau des savants;Lefebvre Mathéo;1954;964-1-7722-8219-7;27.31;1
Der Ausflug der toten Mädchen;Baron Nelli von Duma;1972;642-9-1826-6082-8;04.32;1
La Peau des savants;Baron Elisa;1944;320-3-9463-4352-2;29.09;8
Die Waffen nieder!;Freiherr Gerrit Effler;2013;406-9-8369-3201-9;40.73;7
Le Siècle de la rue voisine;Mlle Pauline Marie;1943;826-7-0520-9062-4;56.92;6
If I Forget Thee Jerusalem;Maudie Hoeger;2015;716-0-7154-7130-8;14.32;0
Le Couloir de tous les mépris;Cousin Paul;1997;163-9-3863-5615-9;45.62;2
Schachnovelle;Marek Schönherr;2007;246-0-3805-1815-3;59.26;0
Le Couloir de tous les mépris;M. Adrien Riviere;1965;368-3-0134-3427-5;54.38;8
Bekenntnisse des Hochstaplers Felix Krull;Baronin Sami Leipold;1997;173-0-2220-6585-3;18.83;7
L'Odyssée invisible;Remy Romane;2003;817-6-2126-6953-1;35.66;8
The Man Within;Natasha Thompson I;1957;393-5-6165-0114-1;78.00;8
L'Odyssée invisible;Mattéo Fournier;1989;496-7-8953-5788-2;40.84;4
Der Spaziergang;Baronin Lio Scherer;2015;793-5-0396-0709-1;54.93;6
Le Siècle de la rue voisine;Mlle Noa Faure;2006;539-8-4697-2183-5;47.11;9
Der Stellvertreter;Fr. Lilith Busse;2004;839-7-6685-5919-9;20.91;7
Le Désir des femmes fortes;Dr Océane Joly;2015;853-2-1866-5831-9;27.92;9
The Line of Beauty;Elwyn Upton;2005;512-9-0006-6196-2;22.76;9
La Peau des savants;Nicolas Dupont;2011;321-3-6797-3238-0;22.68;0
Der Stellvertreter;Lias Emmelmann;1960;507-9-7638-8971-3;52.97;2
La Promise du voyeur;Théo Schneider;2006;071-5-8217-9402-4;79.21;9
Der eiserne Gustav;Jessica vom Gombert;2004;066-4-6341-8568-5;41.98;2
La Peau des savants;Mélissa Garnier;1968;907-6-6165-7182-1;68.90;7
Jacob Have I Loved;Magnus Denesik;1947;878-0-5602-8092-7;17.79;1
Le Couloir de tous les mépris;Maxime Boyer;2001;165-5-5034-5147-4;60.81;7
Jedermann;Luisa Behnke;2008;492-4-1037-7274-7;90.69;2
La progéniture du mal;Julien Pauline;2006;808-4-2097-2736-2;58.03;7
Die verlorene Ehre der Katharina Blum;Lara Wolf;2013;097-7-2702-5227-1;36.15;3
Pourquoi je mens ?;Marchal Mohamed;1951;158-1-0507-5250-6;68.84;7
After Many a Summer Dies the Swan;Miss Brandyn Nienow;1965;198-4-5779-0295-9;11.65;1
L'Odeur du sanglier;Olivier Nicolas;2015;739-7-8191-3054-5;49.71;5
Gehirne;Esther Kahl;1975;005-3-8205-1765-5;73.74;6
La Soumission comme passion;M. Maëlle Schmitt;2011;663-6-4532-9230-7;88.06;1
Das Versprechen;Baron Irem Dobbrunz;2014;629-0-3536-3194-4;05.94;6
La Peau des savants;Brun Nathan;1967;150-2-0758-9758-9;22.78;1
A Time to Kill;Harmon Durgan;1954;624-4-9461-9280-0;57.90;4
La Peau des savants;Dr Théo Le gall;2007;162-9-4964-7707-3;81.91;6
Der Ausflug der toten Mädchen;Prof. Dr. Jakob Lax;2006;721-5-0847-8174-3;25.13;9
Le Siècle de la rue voisine;Baptiste Breton;1976;150-3-8397-6311-5;58.22;8
Die neuen Leiden des jungen Werthers;Daria Mielke;1957;867-0-0532-2532-9;43.51;1
L'Odeur du sanglier;Chloé Martin;2015;014-5-2398-2259-3;85.20;4
Stranger in a Strange Land;Melvina Lehner;1955;246-4-5570-9642-5;93.26;6
Le Siècle de la rue voisine;Dr Camille Blanchard;1982;167-0-1735-8489-9;95.49;8
Faserland;Prof. Dr. Elisa Dobler;1999;658-2-6245-6828-4;22.84;8
La progéniture du mal;Laine Sacha;2017;847-0-9366-9571-6;83.99;1
Ansichten Eines Clowns;Marcus Dietzsch;2004;790-5-3749-6668-8;57.43;5
La Soumission comme passion;Boyer Clémence;2010;579-9-2710-5101-3;60.20;5
The Little Foxes;Nicolette Klocko;2017;711-5-9922-6918-6;35.92;9
La Soumission comme passion;Sarah Dufour;1979;561-3-3288-0751-4;97.19;5
Leben des Galilei;Carlos Semisch;1958;289-0-2056-8361-6;49.43;6
La Promise du voyeur;Mlle Lina Rey;1984;470-6-8846-6550-2;59.57;0
Der veruntreute Himmel;Jannek Fincke;2006;656-5-6732-9817-7;57.12;7
Le Couloir de tous les mépris;Dr Noah Mercier;2003;339-5-0220-7346-4;22.46;0
Rosemary Sutcliff;Monserrate Ratke DDS;2017;231-1-3234-2223-5;11.27;8
L'Odyssée invisible;Mme Antoine Le roux;2009;777-8-6597-2797-2;53.73;0
Sansibar oder der letzte Grund;Marlo zu Burger;1995;370-7-0726-5912-9;94.71;8
La progéniture du mal;Nicolas Baptiste;2007;671-7-0972-6416-5;93.47;8
Die Leute von Seldwyla;Baronin Yannick von der Schwarzkopf;1947;723-9-6284-7830-7;57.97;2
La Promise du voyeur;Jacquet Maxence;1971;679-5-5715-8533-9;55.83;9
Surprised by Joy;Vivien Dicki;1943;900-1-3184-6826-2;40.62;3
Le Désir des femmes fortes;Lemoine Julien;2010;501-7-3676-4050-0;61.87;0
Es geschah im Nachbarhaus;Freiherr Gerrit von Krabbe;2015;273-3-2147-3482-0;27.62;8
L'Odyssée invisible;Océane Henry;1998;257-4-7354-6044-1;51.16;8
Atemschaukel;Frida Gutowicz;1955;403-4-2752-6757-9;22.17;6
La Discipline des orphelins;Prof Baptiste Sanchez;1972;912-6-6262-1132-9;14.00;0
Terrible Swift Sword;Godfrey Gislason;2013;617-6-1555-3293-1;02.96;8
L'Odyssée invisible;Léa Paul;2014;682-0-7077-7488-4;31.70;7
Es geschah im Nachbarhaus;Carla Thomas;2011;012-0-9836-0554-7;28.65;4
L'Odeur du sanglier;Kylian Lucas;2005;659-8-4149-3666-0;14.79;0
Unterhaltungen deutscher Ausgewanderten;Freiherrin Zoé vom Schüler;2000;792-7-2909-0163-1;07.02;0
La Soumission comme passion;Dr Adrien Bonnet;1964;743-9-5644-7709-6;80.08;4
Tirra Lirra by the River;Nathen Kutch MD;1990;649-0-4514-8845-5;71.71;0
La Discipline des orphelins;M. Juliette Meyer;1968;442-7-4994-3966-2;24.88;2
Der Goldene Topf;Baron Catharina Rüter;2008;367-3-5027-7665-3;62.36;0
L'Odyssée invisible;Yanis Vidal;2018;623-8-1753-3631-9;17.32;0
Lenz;Freiherr Alina Mörsch;1976;623-9-3999-2404-0;64.22;1
L'Odeur du sanglier;Alice Le gall;1983;357-3-7754-2182-1;47.14;2
An Evil Cradling;Susana Kshlerin;2017;804-5-3176-7321-9;22.67;1
La Promise du voyeur;Manon Guillot;2003;825-4-3206-3952-3;67.99;2
Biedermann und die Brandstifter;Stephanie Burkhard;1977;530-4-7144-1881-4;70.81;1
L'Odyssée invisible;Mme Laura Mathieu;2007;693-6-0879-0139-7;55.44;9
Effi Briest;Quentin Pitschugin;1994;293-7-8585-4076-1;40.60;5
La Discipline des orphelins;Julie Charles;1974;860-7-1677-5278-9;58.17;9
Blood's a Rover;Amara Wehner;2007;701-8-8828-0007-7;53.28;8
L'Odyssée invisible;Marchal Charlotte;1953;818-8-4130-7418-1;95.52;3
Maria Stuart;Joana Erwes;1943;974-9-1004-5832-0;60.90;5
L'Odyssée invisible;M. Jade Rousseau;1961;934-5-7294-1663-4;89.63;8
Biedermann und die Brandstifter;Freiherr Corvin vom Heuck;1996;641-9-8811-6145-7;80.28;9
L'Odyssée invisible;Lefevre Zoe;1958;664-7-3338-0446-0;01.78;4
A Time of Gifts;Richmond Beatty;1966;830-6-8034-2272-3;13.93;9
La Soumission comme passion;Dr Paul Bonnet;1981;536-0-9929-5518-6;95.99;1
Die Leute von Seldwyla;Sandra Travan;2011;381-8-3528-9876-4;83.73;2
Le Couloir de tous les mépris;Lecomte Baptiste;2015;945-2-4196-0849-3;68.96;7
Faust, Part I;Freiherrin Freya zu Haferkamp;1959;122-8-9938-0925-4;82.81;6
Le Couloir de tous les mépris;Axel Laine;2001;094-0-1642-4521-1;53.85;4
Wildfire at Midnight;Dorian Treutel;1971;008-3-3380-2171-8;14.71;0
Pourquoi je mens ?;Leclerc Eva;2013;249-6-3404-4620-0;48.96;5
Die Waffen nieder!;Cem Umminger;1956;144-7-8303-3451-5;06.11;8
Le Siècle de la rue voisine;M. Thomas Aubert;1954;777-4-8217-7357-4;56.61;1
Der Untertan;Nadja Garatva;2012;467-8-0891-5108-7;60.52;1
La progéniture du mal;Vidal Lucie;1988;975-1-0900-0623-2;52.24;5
Lilies of the Field;Izabella Auer;1962;675-2-4976-3509-7;02.75;8
L'Odeur du sanglier;Mme Pauline Laine;1997;118-3-5827-6444-6;82.16;5
Wilhelm Tell;Alexia Müller;2007;764-0-7492-0145-0;12.98;5
Pourquoi je mens ?;Antoine Jean;1979;901-3-6135-3234-7;87.45;4
Der Goldene Topf;Dipl.-Ing. Viktor Hering;2012;586-3-7520-7870-2;84.79;0
Le Siècle de la rue voisine;Dr Louise Henry;2014;947-7-0198-3048-6;87.83;1
The Proper Study;Ms. Elyse Strosin;1951;056-8-9346-1297-3;73.44;7
Le Désir des femmes fortes;Perrot Mathéo;2019;763-6-3563-3591-4;51.69;2
Der gute Mensch von Sezuan;Fritz Leipold;2005;563-3-9511-3318-9;02.56;1
La Soumission comme passion;Mlle Ines Duval;1945;832-9-2291-1412-1;73.91;4
Tauben im Gras;Gustav Beutelspacher;2018;316-7-2762-8935-2;34.86;2
La Discipline des orphelins;Dr Evan Leclerc;2013;493-9-9628-2324-7;22.42;1
Eyeless in Gaza;Mrs. Soledad Kub;1969;063-8-5484-1672-9;03.53;7
Le Désir des femmes fortes;Raphaël Moulin;2010;276-5-0779-4386-7;03.37;1
Die Lehre der Sainte-Victoire;Fr. Jella Kohlmann;2016;852-5-6100-9050-2;27.78;8
La Promise du voyeur;Prof Paul Paris;1994;135-4-9199-2701-1;11.21;2
Berlin Alexanderplatz;Hans Chapron;1994;220-5-8685-9733-5;08.40;4
Le Siècle de la rue voisine;Petit Sacha;2013;595-3-9028-8581-5;22.83;8
Butter In a Lordly Dish;Miss Evalyn Altenwerth;2009;767-1-4856-6933-5;02.11;4
Le Couloir de tous les mépris;Vincent Zoe;1972;237-1-9256-3131-9;26.77;4
Der Brief des Lord Chandos;Ann Kurnicki;1957;594-6-0812-3528-2;40.16;2
Pourquoi je mens ?;Quentin Chevalier;1968;904-0-8346-2189-5;76.83;1
Sansibar oder der letzte Grund;Yasmin Heidelmann;2013;080-1-7012-8824-9;65.34;8
L'Odeur du sanglier;Dumas Hugo;2001;350-3-8820-7412-2;32.67;5
Ring of Bright Water;Zane Hilll;2013;780-4-9842-5909-8;54.47;0
L'Odyssée invisible;Clara Rousseau;2006;322-8-7559-1333-3;62.41;7
Das kalte Herz;Mareike von der Blockhaus;1947;447-8-5329-9252-7;46.24;9
Le Désir des femmes fortes;Carla Le roux;1997;856-4-6857-4175-7;18.45;3
Der Tor und der Tod;Lavinia Marx;2018;044-7-2026-2994-4;20.42;1
L'Odeur du sanglier;M. Camille Renaud;2016;950-0-7576-7029-2;06.34;5
The Stars' Tennis Balls;Cayla Kunde;1994;780-9-1591-9033-6;96.01;0
La Soumission comme passion;Thomas Moulin;2009;451-3-9413-1619-2;92.83;8
Fabian;Laura Nöh;1947;207-6-1469-7110-1;55.63;8
L'Odeur du sanglier;Fleury Clément;2013;965-7-6349-9268-7;86.37;4
Mario und der Zauberer;Freiherrin Marian von Zimmer;1961;668-7-7007-1563-3;36.55;0
Pourquoi je mens ?;Julien Benjamin;2009;008-1-7385-1860-8;16.58;9
Death Be Not Proud;Kamille Hahn;1944;628-6-9703-7631-1;26.80;2
La Soumission comme passion;Laura Durand;1994;039-2-3431-2673-4;07.25;3
Faserland;Gräfin Emma Wierig;1992;030-1-4430-2162-0;67.52;2
Pourquoi je mens ?;Denis Lola;2001;276-9-9039-9033-6;71.86;9
Mephisto;Cassandra vom Schondelmaier;2015;935-4-6693-3230-8;44.02;9
La Soumission comme passion;Bertrand Lola;1997;421-8-2661-1095-8;15.55;6
Blue Remembered Earth;Dr. Gaetano Barrows;2002;489-2-1440-0541-4;56.93;6
La progéniture du mal;Prof Justine Lecomte;1983;090-8-1362-4198-5;56.17;5
Die Verwandlung/Erstes Leid;Amanda von der Zimmermann;1942;974-9-1993-4363-6;96.35;3
Le Couloir de tous les mépris;Denis Lisa;1984;712-3-4124-3829-2;83.80;7
Die Räuber;Mattes Leyckes;2000;222-2-5504-0752-1;55.59;9
L'Odyssée invisible;Deschamps Arthur;1947;050-7-0826-0893-4;18.51;2
Vanity Fair;Mrs. Rhea Walker;1959;884-0-1680-0173-7;13.79;3
La Promise du voyeur;Paul Dupuy;1985;730-0-6537-7146-5;25.21;0
Das Marmorbild;Enes Dächert;2006;133-5-0721-4322-6;40.03;3
La progéniture du mal;Alexandre Lambert;2007;832-1-4371-4643-6;19.89;3
Die Verwandlung/Erstes Leid;Jonte Moguenara;2012;028-8-8633-7499-2;39.67;2
L'Odeur du sanglier;Lina Garnier;2017;968-3-9975-2449-8;55.47;6
Mr Standfast;Mrs. Dejon Goldner;1966;645-3-6126-0547-8;19.66;7
La Discipline des orphelins;Hugo Dupuis;2010;213-6-3993-1571-9;25.45;4
Der Stechlin;Finnley vom Figura;2013;160-2-4849-1180-5;58.90;2
La Peau des savants;Julien Boyer;2017;942-7-7732-0260-1;21.58;3
Heinrich von Ofterdingen;Luise Barth;1963;048-2-6846-3493-0;96.74;2
La Peau des savants;Clara Brunet;2018;835-5-9044-9018-8;38.92;4
The Monkey's Raincoat;Graciela Bins;2011;990-7-2039-8181-6;17.31;7
La Promise du voyeur;Lefevre Alexis;2019;056-7-3174-3807-4;94.49;6
Im Krebsgang;Freiherr Talia Frisch;1981;440-6-7556-9608-3;93.62;1
La progéniture du mal;Mlle Marie Laurent;1983;167-2-5668-6438-2;45.64;6
Die Blechtrommel;Cecilia Neuendorf;1959;055-5-6239-4677-1;88.79;5
La Soumission comme passion;Girard Alice;2016;965-6-4634-8708-8;14.96;1
Noli Me Tangere;Josiah Pacocha V;2005;362-2-1510-6616-1;93.99;3
Le Siècle de la rue voisine;Prof Julie Arnaud;1988;209-0-0947-3128-5;97.89;9
Das Schiff Esperanza;Mads Möllenbeck;2016;416-6-7436-7490-2;23.33;8
L'Odyssée invisible;Jeanne Martin;1977;742-2-9719-8542-7;54.84;7
Don Karlos;Juna Platzer;1976;333-0-0042-2736-9;60.50;3
L'Odyssée invisible;Maëlys Nicolas;1943;603-2-6149-1521-2;01.29;1
Consider Phlebas;Nella Weimann;2018;400-9-0778-5944-5;19.51;2
La progéniture du mal;Poirier Thomas;2014;684-8-9132-5138-5;02.86;7
Franziska Linkerhand;Freiherrin Victoria Stengl;2017;399-1-2944-1715-0;19.31;1
Le Couloir de tous les mépris;Morel Zoe;2011;669-3-9754-4319-2;87.22;4
Über das Studium der griechischen Poesie;Lennie Hadfield;1991;288-7-2825-5718-4;63.80;2
L'Odeur du sanglier;M. Lena Barre;1968;100-5-2699-4492-3;17.02;7
No Longer at Ease;Justyn Towne Jr.;2008;028-7-8356-7765-0;36.47;5
La Soumission comme passion;Olivier Elisa;1961;596-4-2285-0085-5;54.90;1
Der Vorleser;Nadine Stolle;1957;818-9-6559-4378-6;16.50;5
Le Siècle de la rue voisine;Simon Lola;1983;840-0-1929-9748-6;79.53;1
Atemschaukel;Louisa von Gehrig;2014;803-0-7685-7023-0;93.87;7
Pourquoi je mens ?;M. Manon Aubert;1979;710-3-9018-0062-4;01.80;0
Everything is Illuminated;Yvette Terry;1947;298-2-9192-3379-6;84.62;3
La Soumission comme passion;Louise Pierre;1997;740-0-8421-6395-4;78.96;7
Der Zauberberg;Onur Schedler;1994;456-8-3223-7172-8;86.86;4
L'Odyssée invisible;M. Louis Giraud;2003;485-2-8445-6194-4;39.73;3
Tödliche Versprechen/Das Imperium der Wölfe;Graf Lindsay von Helm;1955;263-0-5638-1771-6;24.05;7
L'Odeur du sanglier;Noa Louis;2012;379-9-7022-0587-7;12.60;1
In Dubious Battle;Reed Pouros;1950;427-5-0092-3542-2;27.41;8
Pourquoi je mens ?;M. Clara Perrin;1953;320-0-4016-9084-7;24.81;3
Cleopatra;Collien Prah;1970;507-0-4320-2090-1;22.40;1
La Peau des savants;Arthur Duval;2011;085-2-9224-4884-9;11.94;3
Der Brief des Lord Chandos;Tarik von Malek;2010;512-7-1142-5698-3;74.61;0
L'Odeur du sanglier;Lecomte Evan;1995;563-5-6244-1975-4;80.56;1
Blood's a Rover;Noel Kunde MD;1945;639-1-4413-7096-2;88.44;5
L'Odyssée invisible;Dr Clara Fournier;1959;314-8-1324-0859-4;23.79;1
Die Leute von Seldwyla;Baron Ella von Pichlmaier;1946;129-8-5109-2617-3;28.20;9
L'Odeur du sanglier;Charles Julien;1968;449-1-4189-8682-7;75.20;2
Der Ausflug der toten Mädchen;Joana zu Heberstreit;2007;146-0-3747-1667-0;43.11;9
Le Siècle de la rue voisine;Gautier Louna;2004;224-9-8801-2735-2;93.98;3
Frequent Hearses;Autumn Torp;1945;579-0-4135-1845-6;01.51;3
La Peau des savants;Prof Lena Rey;1969;591-5-3016-0216-3;74.32;8
Leben des Galilei;Hailey zu Platzer;2015;168-3-3655-1373-9;13.84;8
L'Odeur du sanglier;Laura Riviere;1987;213-2-1879-2030-7;96.45;5
Homo faber;Mateo Schley;1974;674-0-4477-9753-9;40.84;9
Le Désir des femmes fortes;M. Noémie Perrin;2009;680-5-4504-8994-1;57.53;1
The Heart Is a Lonely Hunter;Tristin Gulgowski;1985;904-6-4028-4070-1;71.28;3
L'Odeur du sanglier;M. Alexandre Le gall;2007;692-0-7338-3011-5;62.88;0
Emilia Galotti;Gräfin Carlos vom Sinnhuber;2004;978-8-6299-0395-5;07.36;5
L'Odeur du sanglier;Dr Noémie Le roux;1946;117-3-5992-2933-0;08.52;0
Jahrestage;Theresa Börner;2004;741-8-4056-6690-0;28.00;8
Le Couloir de tous les mépris;Nicolas Ethan;2001;099-2-2319-2851-0;65.63;9
The Lathe of Heaven;Milford Prohaska;2003;495-8-8136-4377-5;08.71;2
Le Couloir de tous les mépris;Prof Théo Joly;2004;181-9-0046-6826-6;12.10;0
Atemschaukel;Jeremy Lohre;2019;536-1-9861-6250-3;28.24;5
L'Odyssée invisible;Jules Dupuy;1965;512-3-7105-1470-0;62.11;8
Winnetou II;Tyler Göckeritz;2017;926-5-2048-2373-5;77.24;0
L'Odeur du sanglier;Mme Marie Robert;1940;567-5-2728-8944-3;00.45;6
Tiger! Tiger!;Wilhelm Conroy;2015;619-8-1559-4422-9;43.97;4
La Promise du voyeur;Lena Blanchard;1971;859-2-1102-9342-3;76.65;9
Die Welt als Wille & Wahn;Nikita Salzer;2015;853-4-5423-6198-1;39.68;9
Pourquoi je mens ?;Valentin Noel;1954;019-8-2343-3275-8;24.29;3
Wilhelm Tell;Baron Jannik von der Haschke;2014;175-0-9551-7918-5;27.13;9
Pourquoi je mens ?;Louise Carpentier;1950;136-3-4872-5145-9;47.64;8
Jesting Pilate;Ms. Gisselle Labadie;1951;677-5-1976-4289-5;46.42;1
La progéniture du mal;Mlle Yanis Marty;2007;073-1-4907-5636-0;99.75;3
Gehirne;Johannes Kleeberg;2005;367-1-2062-0112-4;35.12;8
La progéniture du mal;Meunier Nathan;2003;928-5-2143-7468-8;07.18;8
Narziss und Goldmund;Graf Hana Trautmann;1944;103-4-2023-4694-9;88.47;9
Le Siècle de la rue voisine;Léa Martin;1993;147-8-5890-7223-2;22.93;9
Arms and the Man;Pauline Jerde;2012;175-8-4762-7220-5;30.46;9
La Discipline des orphelins;Dr Jules Marchand;2012;755-2-1335-6540-2;60.38;5
Kabale und Liebe;Ilja Beushausen;1994;019-1-7060-4084-7;33.11;1
Le Couloir de tous les mépris;Dr Arthur Vincent;2005;996-2-2969-3534-2;19.75;7
Ganz unten;Gräfin Lilian von Tächl;2001;505-7-5864-1484-5;34.80;8
La Peau des savants;Adrien Chevalier;1996;343-0-2646-1145-4;45.58;0
The Sun Also Rises;Veronica Kuhn;2003;904-4-7391-6436-2;58.33;4
La Discipline des orphelins;Mlle Hugo Brunet;1968;039-7-4805-8146-8;54.69;9
Helden wie wir;Mark Ripken;1943;836-4-2501-5400-8;90.70;4
La progéniture du mal;Martin Gabriel;2003;098-4-8661-3447-1;82.67;1
Jakob der Lügner;Baronin Denny Boyde;2004;256-1-8077-5156-0;64.65;5
La progéniture du mal;Carla Philippe;1956;608-7-5658-2970-0;49.83;4
For a Breath I Tarry;Birdie Sauer;2015;245-7-9256-5123-9;60.67;3
La Peau des savants;Carpentier Paul;1944;999-8-4483-7961-0;21.85;7
Die Erschiessung des Landesverräters Ernst S.;Alia Marner;1950;091-6-6487-0147-3;47.07;3
La progéniture du mal;Gabriel Lucas;1992;147-2-7929-3923-6;39.79;4
Mutter Courage und ihre Kinder;Tabea Rödiger;1982;176-4-9159-5693-8;54.07;0
Pourquoi je mens ?;David Maxime;2007;122-9-0628-2515-6;75.08;0
Fame Is the Spur;Ricky Ullrich;1968;229-3-6390-1735-1;49.98;5
Le Désir des femmes fortes;Faure Julie;1974;106-2-4922-0597-8;94.59;3
Wilhelm Tell;Natalie Seidel;1970;172-8-5180-5324-1;91.78;6
La Soumission comme passion;M. Lena Caron;1966;913-5-2452-0139-7;46.85;0
Der abenteuerliche Simplicissimus;Fr. Chayenne Kemper;1952;750-9-6506-1612-5;20.92;1
Pourquoi je mens ?;Valentin Bonnet;2009;470-0-5215-1242-3;70.71;6
The Monkey's Raincoat;Mya Cremin I;1994;420-4-3445-9810-3;73.45;5
Pourquoi je mens ?;Mlle Arthur Dupuy;1985;533-9-5959-0491-9;08.74;5
Der Tor und der Tod;Joana vom Nerius;1975;526-0-3368-9739-2;71.67;2
Pourquoi je mens ?;Mme Alicia Louis;2008;618-5-0911-8339-8;31.61;8
Der Hauptmann von Köpenick;Freiherrin Rafael zu Stelkens;1945;442-4-5820-6426-4;37.24;0
Pourquoi je mens ?;Bertrand Océane;2007;063-5-7233-4903-3;96.78;2
Little Hands Clapping;Loy Cassin;2001;454-6-7180-8826-7;39.65;3
Le Siècle de la rue voisine;Mlle Axel Duval;2006;782-7-4065-7303-5;51.13;7
Eiche und Angora;Juna zu Steidl;1987;829-9-4257-8720-2;87.98;3
Pourquoi je mens ?;M. Jade Fontaine;2007;487-3-4035-6909-0;81.63;0
Das Versprechen;Dr. Salih Margis;1964;716-5-2741-7425-2;31.25;8
La Discipline des orphelins;M. Adam Morin;2013;197-4-7334-2917-7;76.09;9
The Wealth of Nations;Aimee Bernier;1997;548-1-5343-4189-5;91.36;9
La progéniture du mal;Alexis Dumont;2008;859-3-1605-0650-0;05.91;1
Die Rote;Isabel von der Urhig;1952;604-7-9680-6439-1;54.13;1
L'Odeur du sanglier;Prof Sarah Lucas;1948;626-7-5529-6228-8;12.13;0
Lerne lachen ohne zu weinen;Olivia Koleiski;1978;903-9-1105-4657-0;27.41;3
La Soumission comme passion;Mattéo Vasseur;1996;389-7-3045-2455-4;71.03;8
A Darkling Plain;Lola Runolfsson;1941;768-2-9701-1893-9;00.02;6
Le Couloir de tous les mépris;Poirier Lena;1983;255-5-8559-7136-8;90.07;1
Berlin Alexanderplatz;Jasper Dreher;1982;684-8-1059-8391-3;25.13;8
Le Siècle de la rue voisine;Baptiste Deschamps;2017;452-7-2182-7103-5;32.83;7
Die Leiden des jungen Werther;Gräfin Tuana von der Östringer;2012;457-6-0780-7497-6;33.62;3
Le Siècle de la rue voisine;Lemaire Mathilde;1979;791-5-7462-7738-6;43.47;1
Let Us Now Praise Famous Men;Georgiana Lemke;2003;574-5-8928-0337-7;65.75;1
Le Couloir de tous les mépris;Raphaël Barbier;1993;052-9-0918-3350-4;30.58;6
Miss Sara Sampson;Graf Ibrahim Hiller;2015;739-4-7180-2134-4;56.86;0
La Soumission comme passion;Enzo Leroux;2015;894-6-2296-6039-6;88.08;7
Unterm Rad;Graf Kimi von der Schilling;1953;640-1-1070-7660-6;80.19;3
La Soumission comme passion;Mme Clémence Roche;1985;315-2-4562-5668-2;02.79;1
Cover Her Face;Irma Jones;1968;739-7-9564-9390-9;17.79;6
Le Désir des femmes fortes;Mlle Maeva Laurent;2019;887-8-3481-2601-6;60.50;3
Das Schiff Esperanza;Dr. Flora Mau;2018;068-1-1319-8247-5;92.00;2
La progéniture du mal;Mme Pauline Garcia;1982;245-8-2876-2334-6;81.94;1
Der Schimmelreiter;Baron Mert Hannecker;2005;998-1-3624-1775-7;66.41;1
Le Couloir de tous les mépris;M. Clémence Meyer;1986;112-1-1543-5159-4;36.77;3
The Needle's Eye;Genoveva Auer;1992;233-6-5909-5510-6;09.93;1
Le Couloir de tous les mépris;Clément Bernard;1958;760-0-9784-3885-7;73.23;9
Die Dreigroschenoper;Fr. Victoria Noack;2002;026-6-4601-0968-3;23.29;0
Le Désir des femmes fortes;Fournier Maxime;2005;294-4-3329-3063-8;96.29;8
Catharina von Georgien;Baronin Betty vom Többen;2013;345-7-2110-5489-6;60.01;0
Le Couloir de tous les mépris;Alexandre Bertrand;1977;975-2-6778-9086-1;95.15;3
